comment_id,label,probs
Ugw1-cPEeNg4IQUDSy94AaABAg,2.0,"{""1"": 0.8225311040878296, ""2"": 0.16253425180912018, ""3"": 0.014637812040746212, ""4"": 0.00029678302234970033}"
Ugw16D2oK20A__5E66N4AaABAg,4.0,"{""1"": 0.007744393311440945, ""2"": 0.8924655318260193, ""3"": 0.09865430742502213, ""4"": 0.0011357975890859962}"
Ugw1Cv1E4ZprjTRZwtp4AaABAg,3.0,"{""1"": 6.500750168925151e-05, ""2"": 0.02988768368959427, ""3"": 0.8760488033294678, ""4"": 0.09399855881929398}"
Ugw1DH6JocRzddkSsId4AaABAg,1.0,"{""1"": 0.7594999074935913, ""2"": 0.15978454053401947, ""3"": 0.04016060009598732, ""4"": 0.040554922074079514}"
Ugw1ELFXR9p7t7aVoNl4AaABAg,2.0,"{""1"": 0.0009993078419938684, ""2"": 0.40191903710365295, ""3"": 0.5659942030906677, ""4"": 0.03108753077685833}"
Ugw1N5Ie4Oya-s1zv014AaABAg,1.0,"{""1"": 0.6142523288726807, ""2"": 0.28904297947883606, ""3"": 0.05010886490345001, ""4"": 0.04659584164619446}"
Ugw1SAmYSjT1v9h9iHx4AaABAg,4.0,"{""1"": 0.25206175446510315, ""2"": 0.6248413324356079, ""3"": 0.11805857717990875, ""4"": 0.005038296338170767}"
Ugw1bbBQJxY3yxy4FBN4AaABAg,1.0,"{""1"": 0.003539152443408966, ""2"": 0.31666845083236694, ""3"": 0.6373167634010315, ""4"": 0.04247559979557991}"
Ugw1nCetQgEz2KVCeBB4AaABAg,2.0,"{""1"": 0.04609343037009239, ""2"": 0.3988003730773926, ""3"": 0.39894118905067444, ""4"": 0.1561650037765503}"
Ugw1oyNKWf7LfzCgnO54AaABAg,4.0,"{""1"": 0.003279417287558317, ""2"": 0.38931068778038025, ""3"": 0.5818465352058411, ""4"": 0.025563403964042664}"
Ugw1zjm6xZG2hX6gw754AaABAg,1.0,"{""1"": 3.197146361344494e-05, ""2"": 0.0012322698021307588, ""3"": 0.08686176687479019, ""4"": 0.911873996257782}"
Ugw2VnU0tp-VzvWbNZh4AaABAg,2.0,"{""1"": 0.10790696740150452, ""2"": 0.4671800136566162, ""3"": 0.41063573956489563, ""4"": 0.01427725050598383}"
Ugw2ZzXiYjBamRelnG14AaABAg,2.0,"{""1"": 0.03919178247451782, ""2"": 0.3545122444629669, ""3"": 0.4301571249961853, ""4"": 0.17613881826400757}"
Ugw2d4oklL_P_AlcWb94AaABAg,3.0,"{""1"": 0.0002098576514981687, ""2"": 0.057316605001688004, ""3"": 0.7301399111747742, ""4"": 0.2123335748910904}"
Ugw2h8sGbSNTMpch-Ox4AaABAg,1.0,"{""1"": 0.018294526264071465, ""2"": 0.4904343783855438, ""3"": 0.4485447108745575, ""4"": 0.042726412415504456}"
Ugw2wCivJJLEWS-TwFZ4AaABAg,2.0,"{""1"": 0.0003430628858041018, ""2"": 0.06958907842636108, ""3"": 0.8604787588119507, ""4"": 0.06958915293216705}"
Ugw2xYL1UlMP4b8d4mZ4AaABAg,1.0,"{""1"": 0.12722553312778473, ""2"": 0.6735974550247192, ""3"": 0.19590523838996887, ""4"": 0.00327177788130939}"
Ugw35HSayn6GKNN7RaJ4AaABAg,2.0,"{""1"": 0.18949219584465027, ""2"": 0.7446595430374146, ""3"": 0.06488404422998428, ""4"": 0.0009641667129471898}"
Ugw3PrEKmu6EeKJm8Ud4AaABAg,1.0,"{""1"": 0.7833629846572876, ""2"": 0.10994607210159302, ""3"": 0.10516636818647385, ""4"": 0.0015246320981532335}"
Ugw3eWrdTQd2jiC0X6R4AaABAg,1.0,"{""1"": 0.007519996725022793, ""2"": 0.4502529799938202, ""3"": 0.5147815346717834, ""4"": 0.027445532381534576}"
Ugw3jbgFGVfdp-XrLnR4AaABAg,3.0,"{""1"": 0.006155014503747225, ""2"": 0.6195736527442932, ""3"": 0.36261460185050964, ""4"": 0.01165672019124031}"
Ugw3kzFMzlbh8_GkAfJ4AaABAg,1.0,"{""1"": 0.9898681640625, ""2"": 0.009532122872769833, ""3"": 0.000598606129642576, ""4"": 1.1096084335804335e-06}"
Ugw3zIVfCaCfOeZ8SbF4AaABAg,4.0,"{""1"": 7.38916132831946e-05, ""2"": 0.02269611693918705, ""3"": 0.7493672370910645, ""4"": 0.22786282002925873}"
Ugw4AnWp7D7eeXQGM0p4AaABAg,1.0,"{""1"": 0.012018842622637749, ""2"": 0.24284465610980988, ""3"": 0.658159613609314, ""4"": 0.08697690814733505}"
Ugw4Iv7NEBL_HvToZMl4AaABAg,4.0,"{""1"": 2.22683374886401e-05, ""2"": 0.0008767186664044857, ""3"": 0.11209991574287415, ""4"": 0.8870011568069458}"
Ugw4JEJO7gBnFaPidrF4AaABAg,4.0,"{""1"": 0.49051815271377563, ""2"": 0.44866377115249634, ""3"": 0.058466553688049316, ""4"": 0.0023514179047197104}"
Ugw4i05IEsUBzozEa9V4AaABAg,1.0,"{""1"": 0.9936754703521729, ""2"": 0.005522200837731361, ""3"": 0.0007878245669417083, ""4"": 1.4580895367544144e-05}"
Ugw4j11jFi4JTPAAQHd4AaABAg,2.0,"{""1"": 0.00011078562965849414, ""2"": 0.03617047518491745, ""3"": 0.8355782628059387, ""4"": 0.12814052402973175}"
Ugw4kI_fnC_kpRfqYoh4AaABAg,2.0,"{""1"": 0.1840796023607254, ""2"": 0.3954004645347595, ""3"": 0.3961273431777954, ""4"": 0.02439260296523571}"
Ugw4ni4KfL497giwgDR4AaABAg,1.0,"{""1"": 4.6294120693346485e-05, ""2"": 0.0010528519051149487, ""3"": 0.10771195590496063, ""4"": 0.8911888599395752}"
Ugw4ruHv276vCImEEId4AaABAg,2.0,"{""1"": 0.5454676151275635, ""2"": 0.39907121658325195, ""3"": 0.05514562129974365, ""4"": 0.00031551517895422876}"
Ugw4vImN0m-deqDetoZ4AaABAg,1.0,"{""1"": 4.4170868932269514e-05, ""2"": 0.0074754864908754826, ""3"": 0.639718770980835, ""4"": 0.35276153683662415}"
Ugw52-KYInJX-6_h9WN4AaABAg,4.0,"{""1"": 0.4368515610694885, ""2"": 0.28359177708625793, ""3"": 0.193487748503685, ""4"": 0.08606895804405212}"
Ugw53M5V9wbp7atGzLB4AaABAg,3.0,"{""1"": 0.5602095723152161, ""2"": 0.3804680109024048, ""3"": 0.05834771320223808, ""4"": 0.00097470119362697}"
Ugw56Kiom977Tg-CsV14AaABAg,2.0,"{""1"": 0.0009010276990011334, ""2"": 0.16966840624809265, ""3"": 0.6572161912918091, ""4"": 0.1722143441438675}"
Ugw5BSVZLvPnfQOYQ-t4AaABAg,3.0,"{""1"": 1.880372474261094e-05, ""2"": 0.008466525003314018, ""3"": 0.49206846952438354, ""4"": 0.49944618344306946}"
Ugw5OjHVjguSLF6Mcm14AaABAg,1.0,"{""1"": 0.1997106522321701, ""2"": 0.6666200160980225, ""3"": 0.13363030552864075, ""4"": 3.898016439052299e-05}"
Ugw5WxXhXfqkgKmBArl4AaABAg,1.0,"{""1"": 0.2634766399860382, ""2"": 0.6245672106742859, ""3"": 0.11114908754825592, ""4"": 0.0008070360636338592}"
Ugw5tgq7TDGvMRqc9KN4AaABAg,2.0,"{""1"": 0.996830940246582, ""2"": 0.0026464308612048626, ""3"": 0.00048187156789936125, ""4"": 4.07143852498848e-05}"
Ugw6-oWRj7Ht1bWqNWl4AaABAg,1.0,"{""1"": 0.0002632169926073402, ""2"": 0.04600430279970169, ""3"": 0.8889524936676025, ""4"": 0.06478004902601242}"
Ugw6Ro-QDA0u7mrYS0x4AaABAg,1.0,"{""1"": 0.0018068515928462148, ""2"": 0.5009769797325134, ""3"": 0.4935798943042755, ""4"": 0.003636311274021864}"
Ugw6_NFYugP4XPN8wLt4AaABAg,1.0,"{""1"": 0.6434458494186401, ""2"": 0.15944978594779968, ""3"": 0.10817722231149673, ""4"": 0.08892709761857986}"
Ugw6mzQFDtT-Y-F5IFd4AaABAg,3.0,"{""1"": 0.7621979117393494, ""2"": 0.11281398683786392, ""3"": 0.06594808399677277, ""4"": 0.059040021151304245}"
Ugw6ue4o_J7J6bUmah94AaABAg,2.0,"{""1"": 0.07674600183963776, ""2"": 0.7589897513389587, ""3"": 0.1639024168252945, ""4"": 0.000361815735232085}"
Ugw6v3mdN_Cweuv8xat4AaABAg,1.0,"{""1"": 0.5381550192832947, ""2"": 0.2978057563304901, ""3"": 0.10666675865650177, ""4"": 0.05737246200442314}"
Ugw7GKsc34Uf5b-0pnl4AaABAg,1.0,"{""1"": 0.001284117461182177, ""2"": 0.5013461112976074, ""3"": 0.493941068649292, ""4"": 0.003428694326430559}"
Ugw7Ik9BVeyqhjs4PnV4AaABAg,2.0,"{""1"": 0.0006021388689987361, ""2"": 0.17984619736671448, ""3"": 0.7731218338012695, ""4"": 0.046429846435785294}"
Ugw7Sr4o6aW2aqq1FIh4AaABAg,2.0,"{""1"": 0.000195664179045707, ""2"": 0.07987464964389801, ""3"": 0.8510990142822266, ""4"": 0.06883060932159424}"
Ugw7aPBrJD3859PGtLh4AaABAg,3.0,"{""1"": 0.11348371207714081, ""2"": 0.4395877718925476, ""3"": 0.439586877822876, ""4"": 0.007341636344790459}"
Ugw7g_KimVOG1a5l_Ul4AaABAg,2.0,"{""1"": 0.6240829229354858, ""2"": 0.2364266961812973, ""3"": 0.1080293282866478, ""4"": 0.03146103024482727}"
Ugw80Cu-GvN1Tq5YmJV4AaABAg,1.0,"{""1"": 0.8899180889129639, ""2"": 0.10284978896379471, ""3"": 0.007182230707257986, ""4"": 4.9896028940565884e-05}"
Ugw84Zu5Gf8iu6WaIsx4AaABAg,1.0,"{""1"": 0.3789936304092407, ""2"": 0.08979924768209457, ""3"": 0.4281283915042877, ""4"": 0.103078693151474}"
Ugw8jwMS03bInfkJe5N4AaABAg,2.0,"{""1"": 0.005933442153036594, ""2"": 0.8547688722610474, ""3"": 0.1391255408525467, ""4"": 0.00017214439867530018}"
Ugw8lm3z7RjDZYtbLBR4AaABAg,2.0,"{""1"": 0.04521150141954422, ""2"": 0.87282794713974, ""3"": 0.08191446214914322, ""4"": 4.608611925505102e-05}"
Ugw8lmZ8yP2Rdawr19d4AaABAg,2.0,"{""1"": 0.09344527870416641, ""2"": 0.7617273330688477, ""3"": 0.1438722014427185, ""4"": 0.0009551520925015211}"
Ugw9FYOdXpHB4-5sLvt4AaABAg,1.0,"{""1"": 0.00025632954202592373, ""2"": 0.20440475642681122, ""3"": 0.7918218970298767, ""4"": 0.0035169897601008415}"
Ugw9NHfnFOtvJbjx_at4AaABAg,3.0,"{""1"": 7.931089930934832e-05, ""2"": 0.012164268642663956, ""3"": 0.5740113854408264, ""4"": 0.4137449860572815}"
Ugw9RGLeZY-mWwwjA_Z4AaABAg,1.0,"{""1"": 0.9895434975624084, ""2"": 0.008978869765996933, ""3"": 0.001418812433257699, ""4"": 5.884225174668245e-05}"
Ugw9Rk8161Pb1mLRvQd4AaABAg,1.0,"{""1"": 0.9301049113273621, ""2"": 0.03850450739264488, ""3"": 0.030802013352513313, ""4"": 0.0005885627469979227}"
Ugw9b84nIOrxfJ3h7V54AaABAg,2.0,"{""1"": 0.6276636719703674, ""2"": 0.3116670250892639, ""3"": 0.03319463133811951, ""4"": 0.027474652975797653}"
Ugw9efJRWwLHn14nNi94AaABAg,2.0,"{""1"": 0.006758150178939104, ""2"": 0.44242653250694275, ""3"": 0.5449042320251465, ""4"": 0.005911021493375301}"
Ugw9h4kymsSB-1_5Wst4AaABAg,1.0,"{""1"": 0.27185794711112976, ""2"": 0.5806844830513, ""3"": 0.14336609840393066, ""4"": 0.004091447684913874}"
Ugw9jOBK0D_zn2uSUsN4AaABAg,1.0,"{""1"": 0.020328694954514503, ""2"": 0.3646196126937866, ""3"": 0.5289584398269653, ""4"": 0.08609326183795929}"
Ugw9n8W2oT0ZaEdg3sl4AaABAg,1.0,"{""1"": 0.12534581124782562, ""2"": 0.6835921406745911, ""3"": 0.18729348480701447, ""4"": 0.0037684885319322348}"
Ugw9uTeJtAVA82ivS-d4AaABAg,1.0,"{""1"": 0.0009955394780263305, ""2"": 0.23088575899600983, ""3"": 0.7048571109771729, ""4"": 0.06326165050268173}"
Ugw9zP3PI3VhNpi64FF4AaABAg,1.0,"{""1"": 0.033620838075876236, ""2"": 0.527485191822052, ""3"": 0.43470731377601624, ""4"": 0.004186680540442467}"
UgwADmbrI473n68c1VZ4AaABAg,1.0,"{""1"": 0.4046711027622223, ""2"": 0.4626625180244446, ""3"": 0.13255511224269867, ""4"": 0.00011121535499114543}"
UgwAUYwUzVnZ8XW-GJZ4AaABAg,3.0,"{""1"": 1.866906495706644e-05, ""2"": 0.00820290856063366, ""3"": 0.8775253891944885, ""4"": 0.11425302922725677}"
UgwAi_q2aAXBlZwubzN4AaABAg,2.0,"{""1"": 0.0011775431921705604, ""2"": 0.3464421331882477, ""3"": 0.6472435593605042, ""4"": 0.005136747378855944}"
UgwArQc776u1rh9Gp7t4AaABAg,3.0,"{""1"": 0.19309629499912262, ""2"": 0.580782413482666, ""3"": 0.21750998497009277, ""4"": 0.008611313067376614}"
UgwBH2eIrO6QAKFHoz94AaABAg,1.0,"{""1"": 0.5808558464050293, ""2"": 0.2443879246711731, ""3"": 0.0518193393945694, ""4"": 0.12293682992458344}"
UgwBn5KxRiJu3BE4Gz14AaABAg,2.0,"{""1"": 0.02725963294506073, ""2"": 0.3128991425037384, ""3"": 0.5426577925682068, ""4"": 0.11718340218067169}"
UgwBrs-Kj1KyBeqRD_x4AaABAg,3.0,"{""1"": 0.06255606561899185, ""2"": 0.5332120656967163, ""3"": 0.3901064097881317, ""4"": 0.014125439338386059}"
UgwBvz1uDONdtDA5Jz14AaABAg,2.0,"{""1"": 0.5124151706695557, ""2"": 0.28727206587791443, ""3"": 0.10399658977985382, ""4"": 0.09631617367267609}"
UgwBw7nfmKaY7efXpbN4AaABAg,1.0,"{""1"": 0.36800482869148254, ""2"": 0.20153583586215973, ""3"": 0.3544975519180298, ""4"": 0.07596173882484436}"
UgwBxf-coGhoZ9BiLPl4AaABAg,1.0,"{""1"": 0.10733754187822342, ""2"": 0.7318834662437439, ""3"": 0.1489136964082718, ""4"": 0.011865298263728619}"
UgwC-kU0JP_B4s1j8h94AaABAg,1.0,"{""1"": 0.9969990849494934, ""2"": 0.0028344658203423023, ""3"": 0.00016579942894168198, ""4"": 6.735126589774154e-07}"
UgwC6phUG3CUpJfxXhl4AaABAg,2.0,"{""1"": 0.006497444584965706, ""2"": 0.6847360134124756, ""3"": 0.2804189920425415, ""4"": 0.02834756299853325}"
UgwCyKSvdl1fEzOxFsp4AaABAg,2.0,"{""1"": 0.21053285896778107, ""2"": 0.74586421251297, ""3"": 0.04286511242389679, ""4"": 0.0007378847221843898}"
UgwDHXI2q4zV2lXaBSZ4AaABAg,2.0,"{""1"": 3.960272078984417e-05, ""2"": 0.008911279030144215, ""3"": 0.48078152537345886, ""4"": 0.5102676153182983}"
UgwDcsxI7B2Lm6l7fqx4AaABAg,2.0,"{""1"": 0.0001470912538934499, ""2"": 0.030761124566197395, ""3"": 0.7655047178268433, ""4"": 0.2035870999097824}"
UgwDdlVo73t3TYwsGmd4AaABAg,4.0,"{""1"": 0.8529816269874573, ""2"": 0.13080906867980957, ""3"": 0.01604738086462021, ""4"": 0.00016192771727219224}"
UgwDf3Qs4y_V7BAvVpx4AaABAg,2.0,"{""1"": 0.6638191342353821, ""2"": 0.3249583840370178, ""3"": 0.011094228364527225, ""4"": 0.00012821794371120632}"
UgwDsaDhXqDXFdSw-BR4AaABAg,1.0,"{""1"": 0.8040180802345276, ""2"": 0.08510623872280121, ""3"": 0.058912694454193115, ""4"": 0.05196300148963928}"
UgwDv-f1IS9me76LC514AaABAg,3.0,"{""1"": 0.9794608354568481, ""2"": 0.015226258896291256, ""3"": 0.005070245824754238, ""4"": 0.0002427148137940094}"
UgwDwloe2aPrcobpMn54AaABAg,1.0,"{""1"": 0.12465690076351166, ""2"": 0.7004692554473877, ""3"": 0.1729412078857422, ""4"": 0.0019326682668179274}"
UgwE47o5b4otDIt7JXF4AaABAg,2.0,"{""1"": 0.10067730396986008, ""2"": 0.666327953338623, ""3"": 0.22822965681552887, ""4"": 0.004765030927956104}"
UgwEJ6uNCxLiFT2BUNR4AaABAg,1.0,"{""1"": 0.06211472302675247, ""2"": 0.8031172752380371, ""3"": 0.13466915488243103, ""4"": 9.88870087894611e-05}"
UgwESGqOqBZIrQgJCop4AaABAg,1.0,"{""1"": 0.970628559589386, ""2"": 0.014241676777601242, ""3"": 0.014724536798894405, ""4"": 0.0004052016884088516}"
UgwETRFkM93kcqvgaVd4AaABAg,3.0,"{""1"": 1.820538818719797e-05, ""2"": 0.0013050647685304284, ""3"": 0.20250284671783447, ""4"": 0.7961738109588623}"
UgwEX48BTJXJ7LRapEp4AaABAg,2.0,"{""1"": 0.9738817811012268, ""2"": 0.01650923676788807, ""3"": 0.009519721381366253, ""4"": 8.930589683586732e-05}"
UgwEYj1DHfERRiSrWEt4AaABAg,1.0,"{""1"": 0.5959644317626953, ""2"": 0.3051315248012543, ""3"": 0.09711580723524094, ""4"": 0.0017882285173982382}"
UgwEZTue3SAQSstDpN54AaABAg,4.0,"{""1"": 0.3272082805633545, ""2"": 0.5933840870857239, ""3"": 0.07843276113271713, ""4"": 0.00097487005405128}"
UgwEcf6d-ce4SflxjGd4AaABAg,4.0,"{""1"": 0.00019335061369929463, ""2"": 0.020382842049002647, ""3"": 0.45697104930877686, ""4"": 0.522452712059021}"
UgwEck6OaQXVFpN1zOV4AaABAg,3.0,"{""1"": 0.0034582633525133133, ""2"": 0.3699508607387543, ""3"": 0.6135880351066589, ""4"": 0.013002769090235233}"
UgwEi81qWANi_ySfIFp4AaABAg,2.0,"{""1"": 2.8982185540371574e-05, ""2"": 0.004558673594146967, ""3"": 0.16213934123516083, ""4"": 0.8332730531692505}"
UgwEx-1Th2nD50a6Gpd4AaABAg,1.0,"{""1"": 0.6347670555114746, ""2"": 0.14996273815631866, ""3"": 0.16778968274593353, ""4"": 0.047480542212724686}"
UgwFOma3jD8Tdi1gvid4AaABAg,1.0,"{""1"": 0.0016384348273277283, ""2"": 0.12082187831401825, ""3"": 0.7099196314811707, ""4"": 0.16762001812458038}"
UgwFXHjjQ3VO36KiRnx4AaABAg,2.0,"{""1"": 0.06645125150680542, ""2"": 0.85917067527771, ""3"": 0.07375670224428177, ""4"": 0.0006213921587914228}"
UgwFaGBizX_fNQq3qxZ4AaABAg,2.0,"{""1"": 2.306721216882579e-05, ""2"": 0.00834577064961195, ""3"": 0.5545638799667358, ""4"": 0.43706727027893066}"
UgwFlvRewqFLbYoWT-p4AaABAg,2.0,"{""1"": 0.0036023929715156555, ""2"": 0.5099992752075195, ""3"": 0.47347506880760193, ""4"": 0.012923264876008034}"
UgwGDlMfoEvHNA8azVp4AaABAg,1.0,"{""1"": 0.0018963059410452843, ""2"": 0.1223105862736702, ""3"": 0.8464812636375427, ""4"": 0.029311878606677055}"
UgwGRg0RDMTCIBUZ7Oh4AaABAg,1.0,"{""1"": 0.046778399497270584, ""2"": 0.9174133539199829, ""3"": 0.03578628599643707, ""4"": 2.199466689489782e-05}"
UgwGYQfrwdIH4jrSrnh4AaABAg,2.0,"{""1"": 0.001801779493689537, ""2"": 0.5461994409561157, ""3"": 0.4501422941684723, ""4"": 0.001856453949585557}"
UgwGaWGlBwRH2g4Pwi54AaABAg,1.0,"{""1"": 0.9900389909744263, ""2"": 0.008218764327466488, ""3"": 0.0017267910297960043, ""4"": 1.548709587950725e-05}"
UgwGoVV1RCSz8NXvXkx4AaABAg,4.0,"{""1"": 0.705390214920044, ""2"": 0.11119550466537476, ""3"": 0.13917332887649536, ""4"": 0.04424092173576355}"
UgwGuiOgV0Tmsh1rDaR4AaABAg,3.0,"{""1"": 3.498404839774594e-05, ""2"": 0.01949223130941391, ""3"": 0.8928541541099548, ""4"": 0.08761869370937347}"
UgwH3iWJXb7p7QLfAFl4AaABAg,2.0,"{""1"": 0.00514300586655736, ""2"": 0.8345641493797302, ""3"": 0.1600060909986496, ""4"": 0.00028678515809588134}"
UgwH5KbrK03XZC4H9up4AaABAg,2.0,"{""1"": 0.0038456239271909, ""2"": 0.2877623438835144, ""3"": 0.6923497915267944, ""4"": 0.01604223996400833}"
UgwH9VGfa6LXZlHAb414AaABAg,1.0,"{""1"": 0.8747929930686951, ""2"": 0.04219023510813713, ""3"": 0.0822334885597229, ""4"": 0.0007832596893422306}"
UgwHIt6h77EncQJSkJJ4AaABAg,2.0,"{""1"": 0.004013422876596451, ""2"": 0.6709380745887756, ""3"": 0.32361099123954773, ""4"": 0.001437496393918991}"
UgwHPY7_cUHrXZb1Hep4AaABAg,1.0,"{""1"": 0.1257103532552719, ""2"": 0.8320279121398926, ""3"": 0.041801441460847855, ""4"": 0.00046027256757952273}"
UgwHRY92YKOMRhlHL_x4AaABAg,2.0,"{""1"": 0.4767572581768036, ""2"": 0.18486005067825317, ""3"": 0.11640515178442001, ""4"": 0.2219775766134262}"
UgwHVSbQ_s7cwWzowO14AaABAg,2.0,"{""1"": 0.14944659173488617, ""2"": 0.17863325774669647, ""3"": 0.1346670389175415, ""4"": 0.5372530221939087}"
UgwHdzAF56unjHk1eel4AaABAg,2.0,"{""1"": 0.033611152321100235, ""2"": 0.6790169477462769, ""3"": 0.2822176516056061, ""4"": 0.00515426229685545}"
UgwHeN2G00W_pGBAbgp4AaABAg,2.0,"{""1"": 0.0018146043876186013, ""2"": 0.46011269092559814, ""3"": 0.5260634422302246, ""4"": 0.012009254656732082}"
UgwHff1V5IAk49s8k_F4AaABAg,3.0,"{""1"": 0.0010317987762391567, ""2"": 0.20016279816627502, ""3"": 0.7869621515274048, ""4"": 0.01184321753680706}"
UgwHj3Y0lPyQozQhWFB4AaABAg,3.0,"{""1"": 8.50319629535079e-05, ""2"": 0.026057520881295204, ""3"": 0.6109424829483032, ""4"": 0.36291494965553284}"
UgwHkhdgIvV9953sXSV4AaABAg,1.0,"{""1"": 0.00012810547195840627, ""2"": 0.022725669667124748, ""3"": 0.5571856498718262, ""4"": 0.41996055841445923}"
UgwHpYFZwRT6B3RQaWZ4AaABAg,4.0,"{""1"": 0.8249692320823669, ""2"": 0.08837517350912094, ""3"": 0.049540553241968155, ""4"": 0.03711501881480217}"
UgwHwKrWaXR-CcguIAh4AaABAg,1.0,"{""1"": 0.5121830701828003, ""2"": 0.2677493691444397, ""3"": 0.133972629904747, ""4"": 0.086094930768013}"
UgwHybaBbkqA23LbwKF4AaABAg,2.0,"{""1"": 0.5410680770874023, ""2"": 0.28489309549331665, ""3"": 0.09465720504522324, ""4"": 0.07938157021999359}"
UgwI9slZmRvx1xCHTy14AaABAg,3.0,"{""1"": 0.07453376799821854, ""2"": 0.8429179191589355, ""3"": 0.08150702714920044, ""4"": 0.0010413345880806446}"
UgwICRGUT6cNMi_mC-R4AaABAg,1.0,"{""1"": 0.24357862770557404, ""2"": 0.6312903761863708, ""3"": 0.12285351008176804, ""4"": 0.0022774958051741123}"
UgwIDQjTBiAgXmGdgUd4AaABAg,1.0,"{""1"": 0.0025645389687269926, ""2"": 0.2826218903064728, ""3"": 0.6901916265487671, ""4"": 0.024621890857815742}"
UgwIMoZJTbzXEJhIiWN4AaABAg,2.0,"{""1"": 0.0013967638369649649, ""2"": 0.08362822234630585, ""3"": 0.6142659783363342, ""4"": 0.3007091283798218}"
UgwIZaiLAIz_3DU_XPh4AaABAg,2.0,"{""1"": 0.022821445018053055, ""2"": 0.7762562036514282, ""3"": 0.2004164159297943, ""4"": 0.0005059341201558709}"
UgwIplanOaeebjKEQHt4AaABAg,3.0,"{""1"": 0.6594111323356628, ""2"": 0.20818722248077393, ""3"": 0.08548545837402344, ""4"": 0.0469161756336689}"
UgwIrbLdvugLpr1DGIJ4AaABAg,3.0,"{""1"": 0.0322619266808033, ""2"": 0.75639808177948, ""3"": 0.2103608399629593, ""4"": 0.000979114673100412}"
UgwIsTBwgQQJgMvFr414AaABAg,1.0,"{""1"": 0.32104718685150146, ""2"": 0.6365073919296265, ""3"": 0.04117918759584427, ""4"": 0.0012662778608500957}"
UgwItj5a7ChhLy47P-J4AaABAg,2.0,"{""1"": 0.003287108615040779, ""2"": 0.48784080147743225, ""3"": 0.495155930519104, ""4"": 0.013716224581003189}"
UgwJ0rCqIGnQSf3tuml4AaABAg,1.0,"{""1"": 0.01737426221370697, ""2"": 0.8320542573928833, ""3"": 0.15029804408550262, ""4"": 0.00027346418937668204}"
UgwJ1KPlhlY_pENacbl4AaABAg,2.0,"{""1"": 0.685921847820282, ""2"": 0.11979595571756363, ""3"": 0.10116878151893616, ""4"": 0.09311335533857346}"
