comment_id,label,probs
77,4,"{""1"": 0.16816429679569292, ""2"": 0.16588519612375074, ""3"": 0.1998351832374782, ""4"": 0.15215458172760116, ""5"": 0.31396074211547687}"
77,5,"{""1"": 0.16816429679569292, ""2"": 0.16588519612375074, ""3"": 0.1998351832374782, ""4"": 0.15215458172760116, ""5"": 0.31396074211547687}"
77,1,"{""1"": 0.16816429679569292, ""2"": 0.16588519612375074, ""3"": 0.1998351832374782, ""4"": 0.15215458172760116, ""5"": 0.31396074211547687}"
78,3,"{""1"": 0.013127109974576986, ""2"": 0.022476993878898247, ""3"": 0.20309257930514987, ""4"": 0.1550401806354681, ""5"": 0.6062631362059068}"
78,5,"{""1"": 0.013127109974576986, ""2"": 0.022476993878898247, ""3"": 0.20309257930514987, ""4"": 0.1550401806354681, ""5"": 0.6062631362059068}"
78,2,"{""1"": 0.013127109974576986, ""2"": 0.022476993878898247, ""3"": 0.20309257930514987, ""4"": 0.1550401806354681, ""5"": 0.6062631362059068}"
83,5,"{""1"": 0.03991144563491234, ""2"": 0.16209596280846073, ""3"": 0.40246542401112095, ""4"": 0.2377922440216992, ""5"": 0.1577349235238067}"
83,4,"{""1"": 0.03991144563491234, ""2"": 0.16209596280846073, ""3"": 0.40246542401112095, ""4"": 0.2377922440216992, ""5"": 0.1577349235238067}"
83,2,"{""1"": 0.03991144563491234, ""2"": 0.16209596280846073, ""3"": 0.40246542401112095, ""4"": 0.2377922440216992, ""5"": 0.1577349235238067}"
85,5,"{""1"": 0.18402587802499465, ""2"": 0.45011212132853234, ""3"": 0.22763683550099528, ""4"": 0.10570218668291759, ""5"": 0.032522978462560075}"
85,3,"{""1"": 0.18402587802499465, ""2"": 0.45011212132853234, ""3"": 0.22763683550099528, ""4"": 0.10570218668291759, ""5"": 0.032522978462560075}"
85,4,"{""1"": 0.18402587802499465, ""2"": 0.45011212132853234, ""3"": 0.22763683550099528, ""4"": 0.10570218668291759, ""5"": 0.032522978462560075}"
95,4,"{""1"": 0.44453193391047446, ""2"": 0.25851508168900084, ""3"": 0.09173889026856108, ""4"": 0.09965256005195194, ""5"": 0.10556153408001168}"
95,5,"{""1"": 0.44453193391047446, ""2"": 0.25851508168900084, ""3"": 0.09173889026856108, ""4"": 0.09965256005195194, ""5"": 0.10556153408001168}"
100,3,"{""1"": 0.07276546557806926, ""2"": 0.1339178866251122, ""3"": 0.2538625304586831, ""4"": 0.182884246120224, ""5"": 0.35656987121791134}"
100,5,"{""1"": 0.07276546557806926, ""2"": 0.1339178866251122, ""3"": 0.2538625304586831, ""4"": 0.182884246120224, ""5"": 0.35656987121791134}"
100,4,"{""1"": 0.07276546557806926, ""2"": 0.1339178866251122, ""3"": 0.2538625304586831, ""4"": 0.182884246120224, ""5"": 0.35656987121791134}"
100,2,"{""1"": 0.07276546557806926, ""2"": 0.1339178866251122, ""3"": 0.2538625304586831, ""4"": 0.182884246120224, ""5"": 0.35656987121791134}"
116,5,"{""1"": 0.3055261280063021, ""2"": 0.13715052675695358, ""3"": 0.12873355966679048, ""4"": 0.10560230685427369, ""5"": 0.3229874787156802}"
116,1,"{""1"": 0.3055261280063021, ""2"": 0.13715052675695358, ""3"": 0.12873355966679048, ""4"": 0.10560230685427369, ""5"": 0.3229874787156802}"
116,3,"{""1"": 0.3055261280063021, ""2"": 0.13715052675695358, ""3"": 0.12873355966679048, ""4"": 0.10560230685427369, ""5"": 0.3229874787156802}"
116,4,"{""1"": 0.3055261280063021, ""2"": 0.13715052675695358, ""3"": 0.12873355966679048, ""4"": 0.10560230685427369, ""5"": 0.3229874787156802}"
132,5,"{""1"": 0.09303200274152115, ""2"": 0.443580092744432, ""3"": 0.3245416414685013, ""4"": 0.09565908610776287, ""5"": 0.04318717693778272}"
132,4,"{""1"": 0.09303200274152115, ""2"": 0.443580092744432, ""3"": 0.3245416414685013, ""4"": 0.09565908610776287, ""5"": 0.04318717693778272}"
132,2,"{""1"": 0.09303200274152115, ""2"": 0.443580092744432, ""3"": 0.3245416414685013, ""4"": 0.09565908610776287, ""5"": 0.04318717693778272}"
139,5,"{""1"": 0.11133836825127248, ""2"": 0.16714024416492276, ""3"": 0.2783906260939634, ""4"": 0.24512458106712082, ""5"": 0.19800618042272053}"
139,4,"{""1"": 0.11133836825127248, ""2"": 0.16714024416492276, ""3"": 0.2783906260939634, ""4"": 0.24512458106712082, ""5"": 0.19800618042272053}"
142,5,"{""1"": 0.013042581134039001, ""2"": 0.03283500001224864, ""3"": 0.12248023607346054, ""4"": 0.1311379202556427, ""5"": 0.7005042625246092}"
142,4,"{""1"": 0.013042581134039001, ""2"": 0.03283500001224864, ""3"": 0.12248023607346054, ""4"": 0.1311379202556427, ""5"": 0.7005042625246092}"
142,2,"{""1"": 0.013042581134039001, ""2"": 0.03283500001224864, ""3"": 0.12248023607346054, ""4"": 0.1311379202556427, ""5"": 0.7005042625246092}"
152,5,"{""1"": 0.03873191082857217, ""2"": 0.06289037292553584, ""3"": 0.20692353630863708, ""4"": 0.17170711899271754, ""5"": 0.5197470609445373}"
152,1,"{""1"": 0.03873191082857217, ""2"": 0.06289037292553584, ""3"": 0.20692353630863708, ""4"": 0.17170711899271754, ""5"": 0.5197470609445373}"
152,3,"{""1"": 0.03873191082857217, ""2"": 0.06289037292553584, ""3"": 0.20692353630863708, ""4"": 0.17170711899271754, ""5"": 0.5197470609445373}"
152,4,"{""1"": 0.03873191082857217, ""2"": 0.06289037292553584, ""3"": 0.20692353630863708, ""4"": 0.17170711899271754, ""5"": 0.5197470609445373}"
155,4,"{""1"": 0.1103142939097858, ""2"": 0.25475592523068546, ""3"": 0.31974193441671517, ""4"": 0.1917328211415314, ""5"": 0.12345502530128229}"
155,5,"{""1"": 0.1103142939097858, ""2"": 0.25475592523068546, ""3"": 0.31974193441671517, ""4"": 0.1917328211415314, ""5"": 0.12345502530128229}"
155,1,"{""1"": 0.1103142939097858, ""2"": 0.25475592523068546, ""3"": 0.31974193441671517, ""4"": 0.1917328211415314, ""5"": 0.12345502530128229}"
171,5,"{""1"": 0.019578116927223915, ""2"": 0.030659322375189098, ""3"": 0.11592679284651547, ""4"": 0.12986625749358183, ""5"": 0.7039695103574898}"
171,2,"{""1"": 0.019578116927223915, ""2"": 0.030659322375189098, ""3"": 0.11592679284651547, ""4"": 0.12986625749358183, ""5"": 0.7039695103574898}"
171,3,"{""1"": 0.019578116927223915, ""2"": 0.030659322375189098, ""3"": 0.11592679284651547, ""4"": 0.12986625749358183, ""5"": 0.7039695103574898}"
171,4,"{""1"": 0.019578116927223915, ""2"": 0.030659322375189098, ""3"": 0.11592679284651547, ""4"": 0.12986625749358183, ""5"": 0.7039695103574898}"
172,5,"{""1"": 0.023734097816157804, ""2"": 0.08025787532007639, ""3"": 0.399384137325969, ""4"": 0.2571185893869966, ""5"": 0.2395053001508002}"
172,1,"{""1"": 0.023734097816157804, ""2"": 0.08025787532007639, ""3"": 0.399384137325969, ""4"": 0.2571185893869966, ""5"": 0.2395053001508002}"
172,3,"{""1"": 0.023734097816157804, ""2"": 0.08025787532007639, ""3"": 0.399384137325969, ""4"": 0.2571185893869966, ""5"": 0.2395053001508002}"
172,4,"{""1"": 0.023734097816157804, ""2"": 0.08025787532007639, ""3"": 0.399384137325969, ""4"": 0.2571185893869966, ""5"": 0.2395053001508002}"
189,4,"{""1"": 0.10387426912381473, ""2"": 0.13124569995454907, ""3"": 0.2057493916129986, ""4"": 0.20412301118722004, ""5"": 0.3550076281214176}"
189,5,"{""1"": 0.10387426912381473, ""2"": 0.13124569995454907, ""3"": 0.2057493916129986, ""4"": 0.20412301118722004, ""5"": 0.3550076281214176}"
196,5,"{""1"": 0.032897502349987624, ""2"": 0.06198925377900076, ""3"": 0.1655046696831883, ""4"": 0.16068017467022008, ""5"": 0.5789283995176032}"
196,4,"{""1"": 0.032897502349987624, ""2"": 0.06198925377900076, ""3"": 0.1655046696831883, ""4"": 0.16068017467022008, ""5"": 0.5789283995176032}"
196,3,"{""1"": 0.032897502349987624, ""2"": 0.06198925377900076, ""3"": 0.1655046696831883, ""4"": 0.16068017467022008, ""5"": 0.5789283995176032}"
204,3,"{""1"": 0.32517538070220603, ""2"": 0.20912710004295762, ""3"": 0.15393974061068605, ""4"": 0.14904485608130796, ""5"": 0.16271292256284225}"
204,5,"{""1"": 0.32517538070220603, ""2"": 0.20912710004295762, ""3"": 0.15393974061068605, ""4"": 0.14904485608130796, ""5"": 0.16271292256284225}"
204,2,"{""1"": 0.32517538070220603, ""2"": 0.20912710004295762, ""3"": 0.15393974061068605, ""4"": 0.14904485608130796, ""5"": 0.16271292256284225}"
204,4,"{""1"": 0.32517538070220603, ""2"": 0.20912710004295762, ""3"": 0.15393974061068605, ""4"": 0.14904485608130796, ""5"": 0.16271292256284225}"
206,5,"{""1"": 0.012909856229529754, ""2"": 0.013525526220321623, ""3"": 0.0777205077056559, ""4"": 0.06715977490946147, ""5"": 0.8286843349350314}"
206,2,"{""1"": 0.012909856229529754, ""2"": 0.013525526220321623, ""3"": 0.0777205077056559, ""4"": 0.06715977490946147, ""5"": 0.8286843349350314}"
211,5,"{""1"": 0.004334333198214446, ""2"": 0.007392781889391979, ""3"": 0.1373469307996995, ""4"": 0.2493580927424109, ""5"": 0.6015678613702832}"
211,4,"{""1"": 0.004334333198214446, ""2"": 0.007392781889391979, ""3"": 0.1373469307996995, ""4"": 0.2493580927424109, ""5"": 0.6015678613702832}"
213,5,"{""1"": 0.0983545820637191, ""2"": 0.20002058992082664, ""3"": 0.2621881995677822, ""4"": 0.2056551866423822, ""5"": 0.23378144180528987}"
213,1,"{""1"": 0.0983545820637191, ""2"": 0.20002058992082664, ""3"": 0.2621881995677822, ""4"": 0.2056551866423822, ""5"": 0.23378144180528987}"
213,3,"{""1"": 0.0983545820637191, ""2"": 0.20002058992082664, ""3"": 0.2621881995677822, ""4"": 0.2056551866423822, ""5"": 0.23378144180528987}"
213,4,"{""1"": 0.0983545820637191, ""2"": 0.20002058992082664, ""3"": 0.2621881995677822, ""4"": 0.2056551866423822, ""5"": 0.23378144180528987}"
218,5,"{""1"": 0.10848203388991245, ""2"": 0.11015815791361103, ""3"": 0.15501982990371757, ""4"": 0.1380183880991276, ""5"": 0.48832159019363125}"
218,2,"{""1"": 0.10848203388991245, ""2"": 0.11015815791361103, ""3"": 0.15501982990371757, ""4"": 0.1380183880991276, ""5"": 0.48832159019363125}"
230,3,"{""1"": 0.5879620276857024, ""2"": 0.21032055378339556, ""3"": 0.06354984406308184, ""4"": 0.06402052654518683, ""5"": 0.0741470479226335}"
230,5,"{""1"": 0.5879620276857024, ""2"": 0.21032055378339556, ""3"": 0.06354984406308184, ""4"": 0.06402052654518683, ""5"": 0.0741470479226335}"
230,2,"{""1"": 0.5879620276857024, ""2"": 0.21032055378339556, ""3"": 0.06354984406308184, ""4"": 0.06402052654518683, ""5"": 0.0741470479226335}"
239,5,"{""1"": 0.02191300899992539, ""2"": 0.03967331506793704, ""3"": 0.17350553100445334, ""4"": 0.1523283390397219, ""5"": 0.6125798058879622}"
239,2,"{""1"": 0.02191300899992539, ""2"": 0.03967331506793704, ""3"": 0.17350553100445334, ""4"": 0.1523283390397219, ""5"": 0.6125798058879622}"
264,5,"{""1"": 0.01701733595370421, ""2"": 0.018045169836470393, ""3"": 0.08656093817305335, ""4"": 0.11405362902981285, ""5"": 0.7643229270069593}"
264,1,"{""1"": 0.01701733595370421, ""2"": 0.018045169836470393, ""3"": 0.08656093817305335, ""4"": 0.11405362902981285, ""5"": 0.7643229270069593}"
264,4,"{""1"": 0.01701733595370421, ""2"": 0.018045169836470393, ""3"": 0.08656093817305335, ""4"": 0.11405362902981285, ""5"": 0.7643229270069593}"
279,4,"{""1"": 0.07265364530026228, ""2"": 0.014098152717102604, ""3"": 0.08635089996715659, ""4"": 0.05018803980437003, ""5"": 0.7767092622111086}"
279,5,"{""1"": 0.07265364530026228, ""2"": 0.014098152717102604, ""3"": 0.08635089996715659, ""4"": 0.05018803980437003, ""5"": 0.7767092622111086}"
279,3,"{""1"": 0.07265364530026228, ""2"": 0.014098152717102604, ""3"": 0.08635089996715659, ""4"": 0.05018803980437003, ""5"": 0.7767092622111086}"
296,4,"{""1"": 0.019629414583204354, ""2"": 0.0352111339679631, ""3"": 0.16028124670848884, ""4"": 0.08556817087412036, ""5"": 0.6993100338662234}"
296,5,"{""1"": 0.019629414583204354, ""2"": 0.0352111339679631, ""3"": 0.16028124670848884, ""4"": 0.08556817087412036, ""5"": 0.6993100338662234}"
296,1,"{""1"": 0.019629414583204354, ""2"": 0.0352111339679631, ""3"": 0.16028124670848884, ""4"": 0.08556817087412036, ""5"": 0.6993100338662234}"
301,5,"{""1"": 0.017840761156477244, ""2"": 0.06672353748593114, ""3"": 0.33687505795809997, ""4"": 0.33210559009400037, ""5"": 0.24645505330549122}"
301,4,"{""1"": 0.017840761156477244, ""2"": 0.06672353748593114, ""3"": 0.33687505795809997, ""4"": 0.33210559009400037, ""5"": 0.24645505330549122}"
301,3,"{""1"": 0.017840761156477244, ""2"": 0.06672353748593114, ""3"": 0.33687505795809997, ""4"": 0.33210559009400037, ""5"": 0.24645505330549122}"
304,3,"{""1"": 0.01334495065469403, ""2"": 0.03187409168480584, ""3"": 0.1209130273576487, ""4"": 0.1193990822890158, ""5"": 0.7144688480138356}"
304,5,"{""1"": 0.01334495065469403, ""2"": 0.03187409168480584, ""3"": 0.1209130273576487, ""4"": 0.1193990822890158, ""5"": 0.7144688480138356}"
304,2,"{""1"": 0.01334495065469403, ""2"": 0.03187409168480584, ""3"": 0.1209130273576487, ""4"": 0.1193990822890158, ""5"": 0.7144688480138356}"
305,3,"{""1"": 0.05724678823288198, ""2"": 0.12514337350375837, ""3"": 0.2569047799604378, ""4"": 0.25853095515813185, ""5"": 0.30217410314479}"
305,2,"{""1"": 0.05724678823288198, ""2"": 0.12514337350375837, ""3"": 0.2569047799604378, ""4"": 0.25853095515813185, ""5"": 0.30217410314479}"
305,1,"{""1"": 0.05724678823288198, ""2"": 0.12514337350375837, ""3"": 0.2569047799604378, ""4"": 0.25853095515813185, ""5"": 0.30217410314479}"
305,5,"{""1"": 0.05724678823288198, ""2"": 0.12514337350375837, ""3"": 0.2569047799604378, ""4"": 0.25853095515813185, ""5"": 0.30217410314479}"
310,3,"{""1"": 0.04715213425461465, ""2"": 0.06535773764425505, ""3"": 0.3117776818775164, ""4"": 0.20071920025970133, ""5"": 0.3749932459639126}"
310,5,"{""1"": 0.04715213425461465, ""2"": 0.06535773764425505, ""3"": 0.3117776818775164, ""4"": 0.20071920025970133, ""5"": 0.3749932459639126}"
310,2,"{""1"": 0.04715213425461465, ""2"": 0.06535773764425505, ""3"": 0.3117776818775164, ""4"": 0.20071920025970133, ""5"": 0.3749932459639126}"
311,4,"{""1"": 0.27153892293717075, ""2"": 0.28743404719796106, ""3"": 0.16128013789127574, ""4"": 0.15339367669051682, ""5"": 0.12635321528307564}"
311,5,"{""1"": 0.27153892293717075, ""2"": 0.28743404719796106, ""3"": 0.16128013789127574, ""4"": 0.15339367669051682, ""5"": 0.12635321528307564}"
313,5,"{""1"": 0.010618386972357933, ""2"": 0.017864222506268353, ""3"": 0.18328533744660608, ""4"": 0.2333070014838697, ""5"": 0.5549250515908979}"
313,4,"{""1"": 0.010618386972357933, ""2"": 0.017864222506268353, ""3"": 0.18328533744660608, ""4"": 0.2333070014838697, ""5"": 0.5549250515908979}"
322,4,"{""1"": 0.028943947884926838, ""2"": 0.10219385805758531, ""3"": 0.3669660346615986, ""4"": 0.2295544773898427, ""5"": 0.2723416820060465}"
322,1,"{""1"": 0.028943947884926838, ""2"": 0.10219385805758531, ""3"": 0.3669660346615986, ""4"": 0.2295544773898427, ""5"": 0.2723416820060465}"
322,2,"{""1"": 0.028943947884926838, ""2"": 0.10219385805758531, ""3"": 0.3669660346615986, ""4"": 0.2295544773898427, ""5"": 0.2723416820060465}"
322,5,"{""1"": 0.028943947884926838, ""2"": 0.10219385805758531, ""3"": 0.3669660346615986, ""4"": 0.2295544773898427, ""5"": 0.2723416820060465}"
324,5,"{""1"": 0.05792444081993291, ""2"": 0.09665064493095711, ""3"": 0.19664658576889255, ""4"": 0.24973231842513452, ""5"": 0.3990460100550829}"
324,2,"{""1"": 0.05792444081993291, ""2"": 0.09665064493095711, ""3"": 0.19664658576889255, ""4"": 0.24973231842513452, ""5"": 0.3990460100550829}"
325,5,"{""1"": 0.03177418300297514, ""2"": 0.06301040826439305, ""3"": 0.18229910814270145, ""4"": 0.252089821099272, ""5"": 0.47082647949065826}"
325,2,"{""1"": 0.03177418300297514, ""2"": 0.06301040826439305, ""3"": 0.18229910814270145, ""4"": 0.252089821099272, ""5"": 0.47082647949065826}"
334,4,"{""1"": 0.0632825230248024, ""2"": 0.14832462484271394, ""3"": 0.2892129895986657, ""4"": 0.23011164816048402, ""5"": 0.26906821437333395}"
334,5,"{""1"": 0.0632825230248024, ""2"": 0.14832462484271394, ""3"": 0.2892129895986657, ""4"": 0.23011164816048402, ""5"": 0.26906821437333395}"
334,1,"{""1"": 0.0632825230248024, ""2"": 0.14832462484271394, ""3"": 0.2892129895986657, ""4"": 0.23011164816048402, ""5"": 0.26906821437333395}"
335,4,"{""1"": 0.03837882149354361, ""2"": 0.09936609703074967, ""3"": 0.28425853732987155, ""4"": 0.2109349799377211, ""5"": 0.3670615642081141}"
335,5,"{""1"": 0.03837882149354361, ""2"": 0.09936609703074967, ""3"": 0.28425853732987155, ""4"": 0.2109349799377211, ""5"": 0.3670615642081141}"
335,1,"{""1"": 0.03837882149354361, ""2"": 0.09936609703074967, ""3"": 0.28425853732987155, ""4"": 0.2109349799377211, ""5"": 0.3670615642081141}"
344,3,"{""1"": 0.0038213769504655284, ""2"": 0.002705888565635652, ""3"": 0.0319133275874895, ""4"": 0.06308463599046082, ""5"": 0.8984747709059485}"
344,5,"{""1"": 0.0038213769504655284, ""2"": 0.002705888565635652, ""3"": 0.0319133275874895, ""4"": 0.06308463599046082, ""5"": 0.8984747709059485}"
344,2,"{""1"": 0.0038213769504655284, ""2"": 0.002705888565635652, ""3"": 0.0319133275874895, ""4"": 0.06308463599046082, ""5"": 0.8984747709059485}"
348,5,"{""1"": 0.1847769778288101, ""2"": 0.22541114702353748, ""3"": 0.2994636227043516, ""4"": 0.14105033703930983, ""5"": 0.14929791540399096}"
348,2,"{""1"": 0.1847769778288101, ""2"": 0.22541114702353748, ""3"": 0.2994636227043516, ""4"": 0.14105033703930983, ""5"": 0.14929791540399096}"
355,3,"{""1"": 0.042435427603200425, ""2"": 0.1320587269115652, ""3"": 0.32317853536666336, ""4"": 0.21395781480447243, ""5"": 0.28836949531409856}"
355,5,"{""1"": 0.042435427603200425, ""2"": 0.1320587269115652, ""3"": 0.32317853536666336, ""4"": 0.21395781480447243, ""5"": 0.28836949531409856}"
355,2,"{""1"": 0.042435427603200425, ""2"": 0.1320587269115652, ""3"": 0.32317853536666336, ""4"": 0.21395781480447243, ""5"": 0.28836949531409856}"
355,4,"{""1"": 0.042435427603200425, ""2"": 0.1320587269115652, ""3"": 0.32317853536666336, ""4"": 0.21395781480447243, ""5"": 0.28836949531409856}"
365,5,"{""1"": 0.03834710599277282, ""2"": 0.11255335822636203, ""3"": 0.26356152820038603, ""4"": 0.26371918095944563, ""5"": 0.32181882662103345}"
365,4,"{""1"": 0.03834710599277282, ""2"": 0.11255335822636203, ""3"": 0.26356152820038603, ""4"": 0.26371918095944563, ""5"": 0.32181882662103345}"
366,5,"{""1"": 0.04123270539031729, ""2"": 0.09261160575846948, ""3"": 0.3570132542413505, ""4"": 0.2080888704084572, ""5"": 0.30105356420140555}"
366,4,"{""1"": 0.04123270539031729, ""2"": 0.09261160575846948, ""3"": 0.3570132542413505, ""4"": 0.2080888704084572, ""5"": 0.30105356420140555}"
366,2,"{""1"": 0.04123270539031729, ""2"": 0.09261160575846948, ""3"": 0.3570132542413505, ""4"": 0.2080888704084572, ""5"": 0.30105356420140555}"
367,5,"{""1"": 0.017156477473849595, ""2"": 0.03235264589221481, ""3"": 0.2168126112316839, ""4"": 0.2534319919726158, ""5"": 0.48024627342963594}"
367,4,"{""1"": 0.017156477473849595, ""2"": 0.03235264589221481, ""3"": 0.2168126112316839, ""4"": 0.2534319919726158, ""5"": 0.48024627342963594}"
367,2,"{""1"": 0.017156477473849595, ""2"": 0.03235264589221481, ""3"": 0.2168126112316839, ""4"": 0.2534319919726158, ""5"": 0.48024627342963594}"
371,5,"{""1"": 0.013151270332420846, ""2"": 0.036122955600120465, ""3"": 0.15738502762047488, ""4"": 0.19699728279920573, ""5"": 0.5963434636477781}"
371,2,"{""1"": 0.013151270332420846, ""2"": 0.036122955600120465, ""3"": 0.15738502762047488, ""4"": 0.19699728279920573, ""5"": 0.5963434636477781}"
377,5,"{""1"": 0.05974255143546197, ""2"": 0.11969918249257155, ""3"": 0.32347543497551823, ""4"": 0.276657480597997, ""5"": 0.22042535049845127}"
377,2,"{""1"": 0.05974255143546197, ""2"": 0.11969918249257155, ""3"": 0.32347543497551823, ""4"": 0.276657480597997, ""5"": 0.22042535049845127}"
377,4,"{""1"": 0.05974255143546197, ""2"": 0.11969918249257155, ""3"": 0.32347543497551823, ""4"": 0.276657480597997, ""5"": 0.22042535049845127}"
381,3,"{""1"": 0.01989816219209069, ""2"": 0.012784886431439053, ""3"": 0.07439466895375262, ""4"": 0.04374545401871365, ""5"": 0.849176828404004}"
381,5,"{""1"": 0.01989816219209069, ""2"": 0.012784886431439053, ""3"": 0.07439466895375262, ""4"": 0.04374545401871365, ""5"": 0.849176828404004}"
381,4,"{""1"": 0.01989816219209069, ""2"": 0.012784886431439053, ""3"": 0.07439466895375262, ""4"": 0.04374545401871365, ""5"": 0.849176828404004}"
381,2,"{""1"": 0.01989816219209069, ""2"": 0.012784886431439053, ""3"": 0.07439466895375262, ""4"": 0.04374545401871365, ""5"": 0.849176828404004}"
393,5,"{""1"": 0.026869925772429346, ""2"": 0.06385934418199479, ""3"": 0.3133919363511747, ""4"": 0.21355303369846665, ""5"": 0.38232575999593443}"
398,4,"{""1"": 0.02086180930422015, ""2"": 0.026166970770247138, ""3"": 0.19382776734385163, ""4"": 0.18052569818573688, ""5"": 0.5786177543959443}"
398,5,"{""1"": 0.02086180930422015, ""2"": 0.026166970770247138, ""3"": 0.19382776734385163, ""4"": 0.18052569818573688, ""5"": 0.5786177543959443}"
398,1,"{""1"": 0.02086180930422015, ""2"": 0.026166970770247138, ""3"": 0.19382776734385163, ""4"": 0.18052569818573688, ""5"": 0.5786177543959443}"
404,5,"{""1"": 0.01703602962223019, ""2"": 0.017027548698581314, ""3"": 0.14331151194256522, ""4"": 0.16752829631247093, ""5"": 0.6550966134241523}"
404,1,"{""1"": 0.01703602962223019, ""2"": 0.017027548698581314, ""3"": 0.14331151194256522, ""4"": 0.16752829631247093, ""5"": 0.6550966134241523}"
404,4,"{""1"": 0.01703602962223019, ""2"": 0.017027548698581314, ""3"": 0.14331151194256522, ""4"": 0.16752829631247093, ""5"": 0.6550966134241523}"
415,3,"{""1"": 0.009342150519509547, ""2"": 0.025106719163271306, ""3"": 0.15630173628529404, ""4"": 0.19039355880067896, ""5"": 0.6188558352312461}"
