comment_id,label,probs
2,0,"{""0"": 0.4874335825443268, ""1"": 0.43163663148880005, ""2"": 0.030315285548567772, ""3"": 0.022036146372556686, ""4"": 0.02857835404574871}"
2,4,"{""0"": 0.4874335825443268, ""1"": 0.43163663148880005, ""2"": 0.030315285548567772, ""3"": 0.022036146372556686, ""4"": 0.02857835404574871}"
2,3,"{""0"": 0.4874335825443268, ""1"": 0.43163663148880005, ""2"": 0.030315285548567772, ""3"": 0.022036146372556686, ""4"": 0.02857835404574871}"
3,1,"{""0"": 0.9978178143501282, ""1"": 0.0007361851166933775, ""2"": 0.0013716283719986677, ""3"": 7.112185267033055e-05, ""4"": 3.254816647313419e-06}"
3,3,"{""0"": 0.9978178143501282, ""1"": 0.0007361851166933775, ""2"": 0.0013716283719986677, ""3"": 7.112185267033055e-05, ""4"": 3.254816647313419e-06}"
3,0,"{""0"": 0.9978178143501282, ""1"": 0.0007361851166933775, ""2"": 0.0013716283719986677, ""3"": 7.112185267033055e-05, ""4"": 3.254816647313419e-06}"
3,4,"{""0"": 0.9978178143501282, ""1"": 0.0007361851166933775, ""2"": 0.0013716283719986677, ""3"": 7.112185267033055e-05, ""4"": 3.254816647313419e-06}"
3,2,"{""0"": 0.9978178143501282, ""1"": 0.0007361851166933775, ""2"": 0.0013716283719986677, ""3"": 7.112185267033055e-05, ""4"": 3.254816647313419e-06}"
4,0,"{""0"": 0.17522235214710236, ""1"": 0.7147380709648132, ""2"": 0.10857011377811432, ""3"": 0.0014478849479928613, ""4"": 2.1555228158831596e-05}"
4,3,"{""0"": 0.17522235214710236, ""1"": 0.7147380709648132, ""2"": 0.10857011377811432, ""3"": 0.0014478849479928613, ""4"": 2.1555228158831596e-05}"
4,1,"{""0"": 0.17522235214710236, ""1"": 0.7147380709648132, ""2"": 0.10857011377811432, ""3"": 0.0014478849479928613, ""4"": 2.1555228158831596e-05}"
4,2,"{""0"": 0.17522235214710236, ""1"": 0.7147380709648132, ""2"": 0.10857011377811432, ""3"": 0.0014478849479928613, ""4"": 2.1555228158831596e-05}"
4,4,"{""0"": 0.17522235214710236, ""1"": 0.7147380709648132, ""2"": 0.10857011377811432, ""3"": 0.0014478849479928613, ""4"": 2.1555228158831596e-05}"
5,0,"{""0"": 0.09652332216501236, ""1"": 0.6367236971855164, ""2"": 0.14326603710651398, ""3"": 0.051604803651571274, ""4"": 0.07188209891319275}"
5,1,"{""0"": 0.09652332216501236, ""1"": 0.6367236971855164, ""2"": 0.14326603710651398, ""3"": 0.051604803651571274, ""4"": 0.07188209891319275}"
5,3,"{""0"": 0.09652332216501236, ""1"": 0.6367236971855164, ""2"": 0.14326603710651398, ""3"": 0.051604803651571274, ""4"": 0.07188209891319275}"
5,2,"{""0"": 0.09652332216501236, ""1"": 0.6367236971855164, ""2"": 0.14326603710651398, ""3"": 0.051604803651571274, ""4"": 0.07188209891319275}"
5,4,"{""0"": 0.09652332216501236, ""1"": 0.6367236971855164, ""2"": 0.14326603710651398, ""3"": 0.051604803651571274, ""4"": 0.07188209891319275}"
7,1,"{""0"": 0.019981004297733307, ""1"": 0.43372735381126404, ""2"": 0.5262810587882996, ""3"": 0.019930381327867508, ""4"": 8.017830259632319e-05}"
7,0,"{""0"": 0.019981004297733307, ""1"": 0.43372735381126404, ""2"": 0.5262810587882996, ""3"": 0.019930381327867508, ""4"": 8.017830259632319e-05}"
7,2,"{""0"": 0.019981004297733307, ""1"": 0.43372735381126404, ""2"": 0.5262810587882996, ""3"": 0.019930381327867508, ""4"": 8.017830259632319e-05}"
7,4,"{""0"": 0.019981004297733307, ""1"": 0.43372735381126404, ""2"": 0.5262810587882996, ""3"": 0.019930381327867508, ""4"": 8.017830259632319e-05}"
7,3,"{""0"": 0.019981004297733307, ""1"": 0.43372735381126404, ""2"": 0.5262810587882996, ""3"": 0.019930381327867508, ""4"": 8.017830259632319e-05}"
9,1,"{""0"": 0.014283252879977226, ""1"": 0.007760659325867891, ""2"": 0.5064699053764343, ""3"": 0.4563719630241394, ""4"": 0.01511421613395214}"
9,0,"{""0"": 0.014283252879977226, ""1"": 0.007760659325867891, ""2"": 0.5064699053764343, ""3"": 0.4563719630241394, ""4"": 0.01511421613395214}"
9,2,"{""0"": 0.014283252879977226, ""1"": 0.007760659325867891, ""2"": 0.5064699053764343, ""3"": 0.4563719630241394, ""4"": 0.01511421613395214}"
10,0,"{""0"": 0.023626351729035378, ""1"": 0.3695639371871948, ""2"": 0.5773804187774658, ""3"": 0.02900814265012741, ""4"": 0.0004211904015392065}"
10,1,"{""0"": 0.023626351729035378, ""1"": 0.3695639371871948, ""2"": 0.5773804187774658, ""3"": 0.02900814265012741, ""4"": 0.0004211904015392065}"
10,2,"{""0"": 0.023626351729035378, ""1"": 0.3695639371871948, ""2"": 0.5773804187774658, ""3"": 0.02900814265012741, ""4"": 0.0004211904015392065}"
10,3,"{""0"": 0.023626351729035378, ""1"": 0.3695639371871948, ""2"": 0.5773804187774658, ""3"": 0.02900814265012741, ""4"": 0.0004211904015392065}"
10,4,"{""0"": 0.023626351729035378, ""1"": 0.3695639371871948, ""2"": 0.5773804187774658, ""3"": 0.02900814265012741, ""4"": 0.0004211904015392065}"
11,0,"{""0"": 0.38838887214660645, ""1"": 0.5001604557037354, ""2"": 0.10963036864995956, ""3"": 0.0018045005854219198, ""4"": 1.5778341548866592e-05}"
11,1,"{""0"": 0.38838887214660645, ""1"": 0.5001604557037354, ""2"": 0.10963036864995956, ""3"": 0.0018045005854219198, ""4"": 1.5778341548866592e-05}"
11,4,"{""0"": 0.38838887214660645, ""1"": 0.5001604557037354, ""2"": 0.10963036864995956, ""3"": 0.0018045005854219198, ""4"": 1.5778341548866592e-05}"
11,2,"{""0"": 0.38838887214660645, ""1"": 0.5001604557037354, ""2"": 0.10963036864995956, ""3"": 0.0018045005854219198, ""4"": 1.5778341548866592e-05}"
11,3,"{""0"": 0.38838887214660645, ""1"": 0.5001604557037354, ""2"": 0.10963036864995956, ""3"": 0.0018045005854219198, ""4"": 1.5778341548866592e-05}"
12,4,"{""0"": 0.017146922647953033, ""1"": 0.4395599067211151, ""2"": 0.5254980325698853, ""3"": 0.01740363799035549, ""4"": 0.000391483714338392}"
12,0,"{""0"": 0.017146922647953033, ""1"": 0.4395599067211151, ""2"": 0.5254980325698853, ""3"": 0.01740363799035549, ""4"": 0.000391483714338392}"
12,1,"{""0"": 0.017146922647953033, ""1"": 0.4395599067211151, ""2"": 0.5254980325698853, ""3"": 0.01740363799035549, ""4"": 0.000391483714338392}"
12,2,"{""0"": 0.017146922647953033, ""1"": 0.4395599067211151, ""2"": 0.5254980325698853, ""3"": 0.01740363799035549, ""4"": 0.000391483714338392}"
12,3,"{""0"": 0.017146922647953033, ""1"": 0.4395599067211151, ""2"": 0.5254980325698853, ""3"": 0.01740363799035549, ""4"": 0.000391483714338392}"
13,0,"{""0"": 0.19542433321475983, ""1"": 0.4916000962257385, ""2"": 0.12304572761058807, ""3"": 0.104782335460186, ""4"": 0.08514752238988876}"
13,1,"{""0"": 0.19542433321475983, ""1"": 0.4916000962257385, ""2"": 0.12304572761058807, ""3"": 0.104782335460186, ""4"": 0.08514752238988876}"
13,2,"{""0"": 0.19542433321475983, ""1"": 0.4916000962257385, ""2"": 0.12304572761058807, ""3"": 0.104782335460186, ""4"": 0.08514752238988876}"
13,4,"{""0"": 0.19542433321475983, ""1"": 0.4916000962257385, ""2"": 0.12304572761058807, ""3"": 0.104782335460186, ""4"": 0.08514752238988876}"
13,3,"{""0"": 0.19542433321475983, ""1"": 0.4916000962257385, ""2"": 0.12304572761058807, ""3"": 0.104782335460186, ""4"": 0.08514752238988876}"
14,0,"{""0"": 0.004010254982858896, ""1"": 0.5283749103546143, ""2"": 0.4553193151950836, ""3"": 0.012243484146893024, ""4"": 5.200963278184645e-05}"
14,2,"{""0"": 0.004010254982858896, ""1"": 0.5283749103546143, ""2"": 0.4553193151950836, ""3"": 0.012243484146893024, ""4"": 5.200963278184645e-05}"
14,1,"{""0"": 0.004010254982858896, ""1"": 0.5283749103546143, ""2"": 0.4553193151950836, ""3"": 0.012243484146893024, ""4"": 5.200963278184645e-05}"
14,3,"{""0"": 0.004010254982858896, ""1"": 0.5283749103546143, ""2"": 0.4553193151950836, ""3"": 0.012243484146893024, ""4"": 5.200963278184645e-05}"
14,4,"{""0"": 0.004010254982858896, ""1"": 0.5283749103546143, ""2"": 0.4553193151950836, ""3"": 0.012243484146893024, ""4"": 5.200963278184645e-05}"
15,1,"{""0"": 0.001052041188813746, ""1"": 0.04963942989706993, ""2"": 0.6514427661895752, ""3"": 0.29604142904281616, ""4"": 0.0018243379890918732}"
15,4,"{""0"": 0.001052041188813746, ""1"": 0.04963942989706993, ""2"": 0.6514427661895752, ""3"": 0.29604142904281616, ""4"": 0.0018243379890918732}"
15,3,"{""0"": 0.001052041188813746, ""1"": 0.04963942989706993, ""2"": 0.6514427661895752, ""3"": 0.29604142904281616, ""4"": 0.0018243379890918732}"
15,2,"{""0"": 0.001052041188813746, ""1"": 0.04963942989706993, ""2"": 0.6514427661895752, ""3"": 0.29604142904281616, ""4"": 0.0018243379890918732}"
15,0,"{""0"": 0.001052041188813746, ""1"": 0.04963942989706993, ""2"": 0.6514427661895752, ""3"": 0.29604142904281616, ""4"": 0.0018243379890918732}"
16,1,"{""0"": 0.30545833706855774, ""1"": 0.5620818734169006, ""2"": 0.1307917982339859, ""3"": 0.0016472163842990994, ""4"": 2.0759121980518103e-05}"
16,0,"{""0"": 0.30545833706855774, ""1"": 0.5620818734169006, ""2"": 0.1307917982339859, ""3"": 0.0016472163842990994, ""4"": 2.0759121980518103e-05}"
16,2,"{""0"": 0.30545833706855774, ""1"": 0.5620818734169006, ""2"": 0.1307917982339859, ""3"": 0.0016472163842990994, ""4"": 2.0759121980518103e-05}"
16,3,"{""0"": 0.30545833706855774, ""1"": 0.5620818734169006, ""2"": 0.1307917982339859, ""3"": 0.0016472163842990994, ""4"": 2.0759121980518103e-05}"
17,0,"{""0"": 0.08423206210136414, ""1"": 0.524158239364624, ""2"": 0.25499629974365234, ""3"": 0.07782646268606186, ""4"": 0.058786921203136444}"
17,1,"{""0"": 0.08423206210136414, ""1"": 0.524158239364624, ""2"": 0.25499629974365234, ""3"": 0.07782646268606186, ""4"": 0.058786921203136444}"
17,2,"{""0"": 0.08423206210136414, ""1"": 0.524158239364624, ""2"": 0.25499629974365234, ""3"": 0.07782646268606186, ""4"": 0.058786921203136444}"
18,0,"{""0"": 0.009270131587982178, ""1"": 0.3346059024333954, ""2"": 0.6158939599990845, ""3"": 0.039846256375312805, ""4"": 0.0003837647964246571}"
18,1,"{""0"": 0.009270131587982178, ""1"": 0.3346059024333954, ""2"": 0.6158939599990845, ""3"": 0.039846256375312805, ""4"": 0.0003837647964246571}"
18,2,"{""0"": 0.009270131587982178, ""1"": 0.3346059024333954, ""2"": 0.6158939599990845, ""3"": 0.039846256375312805, ""4"": 0.0003837647964246571}"
18,3,"{""0"": 0.009270131587982178, ""1"": 0.3346059024333954, ""2"": 0.6158939599990845, ""3"": 0.039846256375312805, ""4"": 0.0003837647964246571}"
18,4,"{""0"": 0.009270131587982178, ""1"": 0.3346059024333954, ""2"": 0.6158939599990845, ""3"": 0.039846256375312805, ""4"": 0.0003837647964246571}"
19,0,"{""0"": 0.14190709590911865, ""1"": 0.647418200969696, ""2"": 0.2089564949274063, ""3"": 0.001710162148810923, ""4"": 8.073370736383367e-06}"
19,2,"{""0"": 0.14190709590911865, ""1"": 0.647418200969696, ""2"": 0.2089564949274063, ""3"": 0.001710162148810923, ""4"": 8.073370736383367e-06}"
19,1,"{""0"": 0.14190709590911865, ""1"": 0.647418200969696, ""2"": 0.2089564949274063, ""3"": 0.001710162148810923, ""4"": 8.073370736383367e-06}"
19,4,"{""0"": 0.14190709590911865, ""1"": 0.647418200969696, ""2"": 0.2089564949274063, ""3"": 0.001710162148810923, ""4"": 8.073370736383367e-06}"
19,3,"{""0"": 0.14190709590911865, ""1"": 0.647418200969696, ""2"": 0.2089564949274063, ""3"": 0.001710162148810923, ""4"": 8.073370736383367e-06}"
20,3,"{""0"": 0.000650753325317055, ""1"": 0.07388358563184738, ""2"": 0.7990659475326538, ""3"": 0.1262436956167221, ""4"": 0.00015596419689245522}"
20,4,"{""0"": 0.000650753325317055, ""1"": 0.07388358563184738, ""2"": 0.7990659475326538, ""3"": 0.1262436956167221, ""4"": 0.00015596419689245522}"
20,0,"{""0"": 0.000650753325317055, ""1"": 0.07388358563184738, ""2"": 0.7990659475326538, ""3"": 0.1262436956167221, ""4"": 0.00015596419689245522}"
20,1,"{""0"": 0.000650753325317055, ""1"": 0.07388358563184738, ""2"": 0.7990659475326538, ""3"": 0.1262436956167221, ""4"": 0.00015596419689245522}"
20,2,"{""0"": 0.000650753325317055, ""1"": 0.07388358563184738, ""2"": 0.7990659475326538, ""3"": 0.1262436956167221, ""4"": 0.00015596419689245522}"
21,3,"{""0"": 0.5000009536743164, ""1"": 0.49998244643211365, ""2"": 5.532315299205948e-06, ""3"": 1.7069902469302178e-06, ""4"": 9.357901944895275e-06}"
21,0,"{""0"": 0.5000009536743164, ""1"": 0.49998244643211365, ""2"": 5.532315299205948e-06, ""3"": 1.7069902469302178e-06, ""4"": 9.357901944895275e-06}"
21,2,"{""0"": 0.5000009536743164, ""1"": 0.49998244643211365, ""2"": 5.532315299205948e-06, ""3"": 1.7069902469302178e-06, ""4"": 9.357901944895275e-06}"
21,1,"{""0"": 0.5000009536743164, ""1"": 0.49998244643211365, ""2"": 5.532315299205948e-06, ""3"": 1.7069902469302178e-06, ""4"": 9.357901944895275e-06}"
21,4,"{""0"": 0.5000009536743164, ""1"": 0.49998244643211365, ""2"": 5.532315299205948e-06, ""3"": 1.7069902469302178e-06, ""4"": 9.357901944895275e-06}"
22,0,"{""0"": 0.49999764561653137, ""1"": 0.49999555945396423, ""2"": 2.9792033728881506e-06, ""3"": 1.6835678025017842e-06, ""4"": 2.07249559025513e-06}"
22,1,"{""0"": 0.49999764561653137, ""1"": 0.49999555945396423, ""2"": 2.9792033728881506e-06, ""3"": 1.6835678025017842e-06, ""4"": 2.07249559025513e-06}"
22,3,"{""0"": 0.49999764561653137, ""1"": 0.49999555945396423, ""2"": 2.9792033728881506e-06, ""3"": 1.6835678025017842e-06, ""4"": 2.07249559025513e-06}"
22,2,"{""0"": 0.49999764561653137, ""1"": 0.49999555945396423, ""2"": 2.9792033728881506e-06, ""3"": 1.6835678025017842e-06, ""4"": 2.07249559025513e-06}"
23,0,"{""0"": 0.0006097900914028287, ""1"": 0.19364775717258453, ""2"": 0.761326789855957, ""3"": 0.04438400641083717, ""4"": 3.165503585478291e-05}"
23,1,"{""0"": 0.0006097900914028287, ""1"": 0.19364775717258453, ""2"": 0.761326789855957, ""3"": 0.04438400641083717, ""4"": 3.165503585478291e-05}"
23,3,"{""0"": 0.0006097900914028287, ""1"": 0.19364775717258453, ""2"": 0.761326789855957, ""3"": 0.04438400641083717, ""4"": 3.165503585478291e-05}"
23,4,"{""0"": 0.0006097900914028287, ""1"": 0.19364775717258453, ""2"": 0.761326789855957, ""3"": 0.04438400641083717, ""4"": 3.165503585478291e-05}"
23,2,"{""0"": 0.0006097900914028287, ""1"": 0.19364775717258453, ""2"": 0.761326789855957, ""3"": 0.04438400641083717, ""4"": 3.165503585478291e-05}"
24,0,"{""0"": 0.0006390803027898073, ""1"": 0.012130777351558208, ""2"": 0.25249919295310974, ""3"": 0.6742191314697266, ""4"": 0.06051182001829147}"
24,2,"{""0"": 0.0006390803027898073, ""1"": 0.012130777351558208, ""2"": 0.25249919295310974, ""3"": 0.6742191314697266, ""4"": 0.06051182001829147}"
24,1,"{""0"": 0.0006390803027898073, ""1"": 0.012130777351558208, ""2"": 0.25249919295310974, ""3"": 0.6742191314697266, ""4"": 0.06051182001829147}"
24,4,"{""0"": 0.0006390803027898073, ""1"": 0.012130777351558208, ""2"": 0.25249919295310974, ""3"": 0.6742191314697266, ""4"": 0.06051182001829147}"
24,3,"{""0"": 0.0006390803027898073, ""1"": 0.012130777351558208, ""2"": 0.25249919295310974, ""3"": 0.6742191314697266, ""4"": 0.06051182001829147}"
25,4,"{""0"": 0.0030479065608233213, ""1"": 0.13629697263240814, ""2"": 0.6698139309883118, ""3"": 0.1890716850757599, ""4"": 0.0017695428105071187}"
25,0,"{""0"": 0.0030479065608233213, ""1"": 0.13629697263240814, ""2"": 0.6698139309883118, ""3"": 0.1890716850757599, ""4"": 0.0017695428105071187}"
25,3,"{""0"": 0.0030479065608233213, ""1"": 0.13629697263240814, ""2"": 0.6698139309883118, ""3"": 0.1890716850757599, ""4"": 0.0017695428105071187}"
25,2,"{""0"": 0.0030479065608233213, ""1"": 0.13629697263240814, ""2"": 0.6698139309883118, ""3"": 0.1890716850757599, ""4"": 0.0017695428105071187}"
25,1,"{""0"": 0.0030479065608233213, ""1"": 0.13629697263240814, ""2"": 0.6698139309883118, ""3"": 0.1890716850757599, ""4"": 0.0017695428105071187}"
27,0,"{""0"": 0.019847139716148376, ""1"": 0.8191429376602173, ""2"": 0.15947991609573364, ""3"": 0.0015136987203732133, ""4"": 1.6315736502292566e-05}"
27,2,"{""0"": 0.019847139716148376, ""1"": 0.8191429376602173, ""2"": 0.15947991609573364, ""3"": 0.0015136987203732133, ""4"": 1.6315736502292566e-05}"
27,1,"{""0"": 0.019847139716148376, ""1"": 0.8191429376602173, ""2"": 0.15947991609573364, ""3"": 0.0015136987203732133, ""4"": 1.6315736502292566e-05}"
27,3,"{""0"": 0.019847139716148376, ""1"": 0.8191429376602173, ""2"": 0.15947991609573364, ""3"": 0.0015136987203732133, ""4"": 1.6315736502292566e-05}"
28,0,"{""0"": 0.001783237443305552, ""1"": 0.4385237395763397, ""2"": 0.5481931567192078, ""3"": 0.011445807293057442, ""4"": 5.405151750892401e-05}"
28,1,"{""0"": 0.001783237443305552, ""1"": 0.4385237395763397, ""2"": 0.5481931567192078, ""3"": 0.011445807293057442, ""4"": 5.405151750892401e-05}"
28,2,"{""0"": 0.001783237443305552, ""1"": 0.4385237395763397, ""2"": 0.5481931567192078, ""3"": 0.011445807293057442, ""4"": 5.405151750892401e-05}"
28,4,"{""0"": 0.001783237443305552, ""1"": 0.4385237395763397, ""2"": 0.5481931567192078, ""3"": 0.011445807293057442, ""4"": 5.405151750892401e-05}"
28,3,"{""0"": 0.001783237443305552, ""1"": 0.4385237395763397, ""2"": 0.5481931567192078, ""3"": 0.011445807293057442, ""4"": 5.405151750892401e-05}"
29,0,"{""0"": 0.9993571639060974, ""1"": 0.0002544698945712298, ""2"": 0.00037168440758250654, ""3"": 1.562992656545248e-05, ""4"": 1.0611117886583088e-06}"
29,2,"{""0"": 0.9993571639060974, ""1"": 0.0002544698945712298, ""2"": 0.00037168440758250654, ""3"": 1.562992656545248e-05, ""4"": 1.0611117886583088e-06}"
29,1,"{""0"": 0.9993571639060974, ""1"": 0.0002544698945712298, ""2"": 0.00037168440758250654, ""3"": 1.562992656545248e-05, ""4"": 1.0611117886583088e-06}"
29,4,"{""0"": 0.9993571639060974, ""1"": 0.0002544698945712298, ""2"": 0.00037168440758250654, ""3"": 1.562992656545248e-05, ""4"": 1.0611117886583088e-06}"
29,3,"{""0"": 0.9993571639060974, ""1"": 0.0002544698945712298, ""2"": 0.00037168440758250654, ""3"": 1.562992656545248e-05, ""4"": 1.0611117886583088e-06}"
30,0,"{""0"": 0.3500484526157379, ""1"": 0.5521624684333801, ""2"": 0.07592069357633591, ""3"": 0.013829386793076992, ""4"": 0.008039018139243126}"
30,2,"{""0"": 0.3500484526157379, ""1"": 0.5521624684333801, ""2"": 0.07592069357633591, ""3"": 0.013829386793076992, ""4"": 0.008039018139243126}"
30,1,"{""0"": 0.3500484526157379, ""1"": 0.5521624684333801, ""2"": 0.07592069357633591, ""3"": 0.013829386793076992, ""4"": 0.008039018139243126}"
30,4,"{""0"": 0.3500484526157379, ""1"": 0.5521624684333801, ""2"": 0.07592069357633591, ""3"": 0.013829386793076992, ""4"": 0.008039018139243126}"
32,0,"{""0"": 0.0006956073339097202, ""1"": 0.09164600074291229, ""2"": 0.8415356278419495, ""3"": 0.06606211513280869, ""4"": 6.060384475858882e-05}"
32,2,"{""0"": 0.0006956073339097202, ""1"": 0.09164600074291229, ""2"": 0.8415356278419495, ""3"": 0.06606211513280869, ""4"": 6.060384475858882e-05}"
32,4,"{""0"": 0.0006956073339097202, ""1"": 0.09164600074291229, ""2"": 0.8415356278419495, ""3"": 0.06606211513280869, ""4"": 6.060384475858882e-05}"
32,3,"{""0"": 0.0006956073339097202, ""1"": 0.09164600074291229, ""2"": 0.8415356278419495, ""3"": 0.06606211513280869, ""4"": 6.060384475858882e-05}"
32,1,"{""0"": 0.0006956073339097202, ""1"": 0.09164600074291229, ""2"": 0.8415356278419495, ""3"": 0.06606211513280869, ""4"": 6.060384475858882e-05}"
33,0,"{""0"": 1.7999416741076857e-05, ""1"": 0.002921181730926037, ""2"": 0.31220918893814087, ""3"": 0.6769416928291321, ""4"": 0.007909995503723621}"
33,1,"{""0"": 1.7999416741076857e-05, ""1"": 0.002921181730926037, ""2"": 0.31220918893814087, ""3"": 0.6769416928291321, ""4"": 0.007909995503723621}"
33,3,"{""0"": 1.7999416741076857e-05, ""1"": 0.002921181730926037, ""2"": 0.31220918893814087, ""3"": 0.6769416928291321, ""4"": 0.007909995503723621}"
33,4,"{""0"": 1.7999416741076857e-05, ""1"": 0.002921181730926037, ""2"": 0.31220918893814087, ""3"": 0.6769416928291321, ""4"": 0.007909995503723621}"
33,2,"{""0"": 1.7999416741076857e-05, ""1"": 0.002921181730926037, ""2"": 0.31220918893814087, ""3"": 0.6769416928291321, ""4"": 0.007909995503723621}"
34,0,"{""0"": 0.00020974934159312397, ""1"": 0.185627281665802, ""2"": 0.7979763746261597, ""3"": 0.01617269217967987, ""4"": 1.3883599422115367e-05}"
34,1,"{""0"": 0.00020974934159312397, ""1"": 0.185627281665802, ""2"": 0.7979763746261597, ""3"": 0.01617269217967987, ""4"": 1.3883599422115367e-05}"
34,2,"{""0"": 0.00020974934159312397, ""1"": 0.185627281665802, ""2"": 0.7979763746261597, ""3"": 0.01617269217967987, ""4"": 1.3883599422115367e-05}"
34,4,"{""0"": 0.00020974934159312397, ""1"": 0.185627281665802, ""2"": 0.7979763746261597, ""3"": 0.01617269217967987, ""4"": 1.3883599422115367e-05}"
34,3,"{""0"": 0.00020974934159312397, ""1"": 0.185627281665802, ""2"": 0.7979763746261597, ""3"": 0.01617269217967987, ""4"": 1.3883599422115367e-05}"
35,0,"{""0"": 0.884784460067749, ""1"": 0.02640163153409958, ""2"": 0.08682775497436523, ""3"": 0.00195304153021425, ""4"": 3.310752799734473e-05}"
35,1,"{""0"": 0.884784460067749, ""1"": 0.02640163153409958, ""2"": 0.08682775497436523, ""3"": 0.00195304153021425, ""4"": 3.310752799734473e-05}"
35,3,"{""0"": 0.884784460067749, ""1"": 0.02640163153409958, ""2"": 0.08682775497436523, ""3"": 0.00195304153021425, ""4"": 3.310752799734473e-05}"
35,2,"{""0"": 0.884784460067749, ""1"": 0.02640163153409958, ""2"": 0.08682775497436523, ""3"": 0.00195304153021425, ""4"": 3.310752799734473e-05}"
36,0,"{""0"": 0.046808160841464996, ""1"": 0.1126178726553917, ""2"": 0.7343593239784241, ""3"": 0.10300073772668839, ""4"": 0.0032139120157808065}"
36,3,"{""0"": 0.046808160841464996, ""1"": 0.1126178726553917, ""2"": 0.7343593239784241, ""3"": 0.10300073772668839, ""4"": 0.0032139120157808065}"
36,1,"{""0"": 0.046808160841464996, ""1"": 0.1126178726553917, ""2"": 0.7343593239784241, ""3"": 0.10300073772668839, ""4"": 0.0032139120157808065}"
36,2,"{""0"": 0.046808160841464996, ""1"": 0.1126178726553917, ""2"": 0.7343593239784241, ""3"": 0.10300073772668839, ""4"": 0.0032139120157808065}"
36,4,"{""0"": 0.046808160841464996, ""1"": 0.1126178726553917, ""2"": 0.7343593239784241, ""3"": 0.10300073772668839, ""4"": 0.0032139120157808065}"
37,0,"{""0"": 0.01591542921960354, ""1"": 0.22158081829547882, ""2"": 0.7073289155960083, ""3"": 0.054706815630197525, ""4"": 0.0004679916310124099}"
37,1,"{""0"": 0.01591542921960354, ""1"": 0.22158081829547882, ""2"": 0.7073289155960083, ""3"": 0.054706815630197525, ""4"": 0.0004679916310124099}"
37,2,"{""0"": 0.01591542921960354, ""1"": 0.22158081829547882, ""2"": 0.7073289155960083, ""3"": 0.054706815630197525, ""4"": 0.0004679916310124099}"
37,4,"{""0"": 0.01591542921960354, ""1"": 0.22158081829547882, ""2"": 0.7073289155960083, ""3"": 0.054706815630197525, ""4"": 0.0004679916310124099}"
37,3,"{""0"": 0.01591542921960354, ""1"": 0.22158081829547882, ""2"": 0.7073289155960083, ""3"": 0.054706815630197525, ""4"": 0.0004679916310124099}"
39,4,"{""0"": 0.019168861210346222, ""1"": 0.5535589456558228, ""2"": 0.4050908386707306, ""3"": 0.02193637751042843, ""4"": 0.00024496513651683927}"
39,3,"{""0"": 0.019168861210346222, ""1"": 0.5535589456558228, ""2"": 0.4050908386707306, ""3"": 0.02193637751042843, ""4"": 0.00024496513651683927}"
39,0,"{""0"": 0.019168861210346222, ""1"": 0.5535589456558228, ""2"": 0.4050908386707306, ""3"": 0.02193637751042843, ""4"": 0.00024496513651683927}"
39,1,"{""0"": 0.019168861210346222, ""1"": 0.5535589456558228, ""2"": 0.4050908386707306, ""3"": 0.02193637751042843, ""4"": 0.00024496513651683927}"
