comment_id,label,probs
95,5,"{""1"": 0.41315957903862, ""2"": 0.11208054423332214, ""3"": 0.021933535113930702, ""4"": 0.4449317753314972, ""5"": 0.007894610054790974}"
100,3,"{""1"": 0.6000136733055115, ""2"": 0.1647559106349945, ""3"": 0.03575747832655907, ""4"": 0.19084562361240387, ""5"": 0.008627254515886307}"
100,5,"{""1"": 0.6000136733055115, ""2"": 0.1647559106349945, ""3"": 0.03575747832655907, ""4"": 0.19084562361240387, ""5"": 0.008627254515886307}"
100,4,"{""1"": 0.6000136733055115, ""2"": 0.1647559106349945, ""3"": 0.03575747832655907, ""4"": 0.19084562361240387, ""5"": 0.008627254515886307}"
100,2,"{""1"": 0.6000136733055115, ""2"": 0.1647559106349945, ""3"": 0.03575747832655907, ""4"": 0.19084562361240387, ""5"": 0.008627254515886307}"
116,5,"{""1"": 0.31938451528549194, ""2"": 0.1554320901632309, ""3"": 0.046509187668561935, ""4"": 0.4745485484600067, ""5"": 0.004125629551708698}"
116,1,"{""1"": 0.31938451528549194, ""2"": 0.1554320901632309, ""3"": 0.046509187668561935, ""4"": 0.4745485484600067, ""5"": 0.004125629551708698}"
116,3,"{""1"": 0.31938451528549194, ""2"": 0.1554320901632309, ""3"": 0.046509187668561935, ""4"": 0.4745485484600067, ""5"": 0.004125629551708698}"
116,4,"{""1"": 0.31938451528549194, ""2"": 0.1554320901632309, ""3"": 0.046509187668561935, ""4"": 0.4745485484600067, ""5"": 0.004125629551708698}"
132,5,"{""1"": 0.999354898929596, ""2"": 0.0006333113997243345, ""3"": 1.0626717994455248e-05, ""4"": 6.730522841280617e-07, ""5"": 4.3288824258524983e-07}"
132,4,"{""1"": 0.999354898929596, ""2"": 0.0006333113997243345, ""3"": 1.0626717994455248e-05, ""4"": 6.730522841280617e-07, ""5"": 4.3288824258524983e-07}"
132,2,"{""1"": 0.999354898929596, ""2"": 0.0006333113997243345, ""3"": 1.0626717994455248e-05, ""4"": 6.730522841280617e-07, ""5"": 4.3288824258524983e-07}"
139,5,"{""1"": 0.5677658915519714, ""2"": 0.1980993002653122, ""3"": 0.16056963801383972, ""4"": 0.05083352327346802, ""5"": 0.022731654345989227}"
139,4,"{""1"": 0.5677658915519714, ""2"": 0.1980993002653122, ""3"": 0.16056963801383972, ""4"": 0.05083352327346802, ""5"": 0.022731654345989227}"
142,5,"{""1"": 0.00027323910035192966, ""2"": 0.5421838164329529, ""3"": 0.4535158574581146, ""4"": 0.004021587781608105, ""5"": 5.476583282870706e-06}"
142,4,"{""1"": 0.00027323910035192966, ""2"": 0.5421838164329529, ""3"": 0.4535158574581146, ""4"": 0.004021587781608105, ""5"": 5.476583282870706e-06}"
142,2,"{""1"": 0.00027323910035192966, ""2"": 0.5421838164329529, ""3"": 0.4535158574581146, ""4"": 0.004021587781608105, ""5"": 5.476583282870706e-06}"
152,5,"{""1"": 0.6041751503944397, ""2"": 0.14585526287555695, ""3"": 0.034775443375110626, ""4"": 0.20561599731445312, ""5"": 0.00957811251282692}"
152,1,"{""1"": 0.6041751503944397, ""2"": 0.14585526287555695, ""3"": 0.034775443375110626, ""4"": 0.20561599731445312, ""5"": 0.00957811251282692}"
152,3,"{""1"": 0.6041751503944397, ""2"": 0.14585526287555695, ""3"": 0.034775443375110626, ""4"": 0.20561599731445312, ""5"": 0.00957811251282692}"
152,4,"{""1"": 0.6041751503944397, ""2"": 0.14585526287555695, ""3"": 0.034775443375110626, ""4"": 0.20561599731445312, ""5"": 0.00957811251282692}"
155,4,"{""1"": 0.16717366874217987, ""2"": 0.7514359354972839, ""3"": 0.07826612889766693, ""4"": 0.002948884619399905, ""5"": 0.00017542413843329996}"
155,5,"{""1"": 0.16717366874217987, ""2"": 0.7514359354972839, ""3"": 0.07826612889766693, ""4"": 0.002948884619399905, ""5"": 0.00017542413843329996}"
155,1,"{""1"": 0.16717366874217987, ""2"": 0.7514359354972839, ""3"": 0.07826612889766693, ""4"": 0.002948884619399905, ""5"": 0.00017542413843329996}"
171,5,"{""1"": 1.933461862790864e-05, ""2"": 0.00011689244274748489, ""3"": 0.030038325116038322, ""4"": 0.43103188276290894, ""5"": 0.5387935638427734}"
171,2,"{""1"": 1.933461862790864e-05, ""2"": 0.00011689244274748489, ""3"": 0.030038325116038322, ""4"": 0.43103188276290894, ""5"": 0.5387935638427734}"
171,3,"{""1"": 1.933461862790864e-05, ""2"": 0.00011689244274748489, ""3"": 0.030038325116038322, ""4"": 0.43103188276290894, ""5"": 0.5387935638427734}"
171,4,"{""1"": 1.933461862790864e-05, ""2"": 0.00011689244274748489, ""3"": 0.030038325116038322, ""4"": 0.43103188276290894, ""5"": 0.5387935638427734}"
172,5,"{""1"": 0.3633333146572113, ""2"": 0.6300929188728333, ""3"": 0.006555882748216391, ""4"": 1.7212654711329378e-05, ""5"": 7.261355676746462e-07}"
172,1,"{""1"": 0.3633333146572113, ""2"": 0.6300929188728333, ""3"": 0.006555882748216391, ""4"": 1.7212654711329378e-05, ""5"": 7.261355676746462e-07}"
172,3,"{""1"": 0.3633333146572113, ""2"": 0.6300929188728333, ""3"": 0.006555882748216391, ""4"": 1.7212654711329378e-05, ""5"": 7.261355676746462e-07}"
172,4,"{""1"": 0.3633333146572113, ""2"": 0.6300929188728333, ""3"": 0.006555882748216391, ""4"": 1.7212654711329378e-05, ""5"": 7.261355676746462e-07}"
189,4,"{""1"": 0.42317163944244385, ""2"": 0.5369216203689575, ""3"": 0.039713650941848755, ""4"": 0.00019005937792826444, ""5"": 3.0610153771704063e-06}"
189,5,"{""1"": 0.42317163944244385, ""2"": 0.5369216203689575, ""3"": 0.039713650941848755, ""4"": 0.00019005937792826444, ""5"": 3.0610153771704063e-06}"
196,5,"{""1"": 0.00038126649451442063, ""2"": 0.2119433581829071, ""3"": 0.7620899677276611, ""4"": 0.02526272088289261, ""5"": 0.000322619715007022}"
196,4,"{""1"": 0.00038126649451442063, ""2"": 0.2119433581829071, ""3"": 0.7620899677276611, ""4"": 0.02526272088289261, ""5"": 0.000322619715007022}"
196,3,"{""1"": 0.00038126649451442063, ""2"": 0.2119433581829071, ""3"": 0.7620899677276611, ""4"": 0.02526272088289261, ""5"": 0.000322619715007022}"
204,3,"{""1"": 0.5569993257522583, ""2"": 0.19301822781562805, ""3"": 0.1781196892261505, ""4"": 0.05458143725991249, ""5"": 0.01728132739663124}"
204,5,"{""1"": 0.5569993257522583, ""2"": 0.19301822781562805, ""3"": 0.1781196892261505, ""4"": 0.05458143725991249, ""5"": 0.01728132739663124}"
204,2,"{""1"": 0.5569993257522583, ""2"": 0.19301822781562805, ""3"": 0.1781196892261505, ""4"": 0.05458143725991249, ""5"": 0.01728132739663124}"
204,4,"{""1"": 0.5569993257522583, ""2"": 0.19301822781562805, ""3"": 0.1781196892261505, ""4"": 0.05458143725991249, ""5"": 0.01728132739663124}"
206,5,"{""1"": 1.943020470207557e-05, ""2"": 0.06472937762737274, ""3"": 0.7319918274879456, ""4"": 0.20057973265647888, ""5"": 0.0026796101592481136}"
206,2,"{""1"": 1.943020470207557e-05, ""2"": 0.06472937762737274, ""3"": 0.7319918274879456, ""4"": 0.20057973265647888, ""5"": 0.0026796101592481136}"
211,5,"{""1"": 0.002847134368494153, ""2"": 0.0009821993298828602, ""3"": 0.003979355096817017, ""4"": 0.06304209679365158, ""5"": 0.9291492104530334}"
211,4,"{""1"": 0.002847134368494153, ""2"": 0.0009821993298828602, ""3"": 0.003979355096817017, ""4"": 0.06304209679365158, ""5"": 0.9291492104530334}"
213,5,"{""1"": 0.21523186564445496, ""2"": 0.5102038383483887, ""3"": 0.2612375020980835, ""4"": 0.011663543060421944, ""5"": 0.0016632815822958946}"
213,1,"{""1"": 0.21523186564445496, ""2"": 0.5102038383483887, ""3"": 0.2612375020980835, ""4"": 0.011663543060421944, ""5"": 0.0016632815822958946}"
213,3,"{""1"": 0.21523186564445496, ""2"": 0.5102038383483887, ""3"": 0.2612375020980835, ""4"": 0.011663543060421944, ""5"": 0.0016632815822958946}"
213,4,"{""1"": 0.21523186564445496, ""2"": 0.5102038383483887, ""3"": 0.2612375020980835, ""4"": 0.011663543060421944, ""5"": 0.0016632815822958946}"
218,5,"{""1"": 0.47931724786758423, ""2"": 0.13428865373134613, ""3"": 0.027731390669941902, ""4"": 0.3505110442638397, ""5"": 0.008151618763804436}"
218,2,"{""1"": 0.47931724786758423, ""2"": 0.13428865373134613, ""3"": 0.027731390669941902, ""4"": 0.3505110442638397, ""5"": 0.008151618763804436}"
230,3,"{""1"": 0.012456719763576984, ""2"": 0.8031501770019531, ""3"": 0.1813642531633377, ""4"": 0.002977299503982067, ""5"": 5.157558189239353e-05}"
230,5,"{""1"": 0.012456719763576984, ""2"": 0.8031501770019531, ""3"": 0.1813642531633377, ""4"": 0.002977299503982067, ""5"": 5.157558189239353e-05}"
230,2,"{""1"": 0.012456719763576984, ""2"": 0.8031501770019531, ""3"": 0.1813642531633377, ""4"": 0.002977299503982067, ""5"": 5.157558189239353e-05}"
239,5,"{""1"": 0.0003508513036649674, ""2"": 0.21773961186408997, ""3"": 0.7599717974662781, ""4"": 0.021404322236776352, ""5"": 0.0005334247252903879}"
239,2,"{""1"": 0.0003508513036649674, ""2"": 0.21773961186408997, ""3"": 0.7599717974662781, ""4"": 0.021404322236776352, ""5"": 0.0005334247252903879}"
264,5,"{""1"": 0.5498995184898376, ""2"": 0.15177015960216522, ""3"": 0.04333091527223587, ""4"": 0.23999625444412231, ""5"": 0.015003164298832417}"
264,1,"{""1"": 0.5498995184898376, ""2"": 0.15177015960216522, ""3"": 0.04333091527223587, ""4"": 0.23999625444412231, ""5"": 0.015003164298832417}"
264,4,"{""1"": 0.5498995184898376, ""2"": 0.15177015960216522, ""3"": 0.04333091527223587, ""4"": 0.23999625444412231, ""5"": 0.015003164298832417}"
279,4,"{""1"": 0.4218659996986389, ""2"": 0.14272890985012054, ""3"": 0.02986297942698002, ""4"": 0.39787909388542175, ""5"": 0.007662998046725988}"
279,5,"{""1"": 0.4218659996986389, ""2"": 0.14272890985012054, ""3"": 0.02986297942698002, ""4"": 0.39787909388542175, ""5"": 0.007662998046725988}"
279,3,"{""1"": 0.4218659996986389, ""2"": 0.14272890985012054, ""3"": 0.02986297942698002, ""4"": 0.39787909388542175, ""5"": 0.007662998046725988}"
296,4,"{""1"": 0.5167050361633301, ""2"": 0.11957796663045883, ""3"": 0.03350701928138733, ""4"": 0.3207691013813019, ""5"": 0.009440849535167217}"
296,5,"{""1"": 0.5167050361633301, ""2"": 0.11957796663045883, ""3"": 0.03350701928138733, ""4"": 0.3207691013813019, ""5"": 0.009440849535167217}"
296,1,"{""1"": 0.5167050361633301, ""2"": 0.11957796663045883, ""3"": 0.03350701928138733, ""4"": 0.3207691013813019, ""5"": 0.009440849535167217}"
301,5,"{""1"": 2.727958963077981e-05, ""2"": 0.07486908882856369, ""3"": 0.8722383975982666, ""4"": 0.05240384116768837, ""5"": 0.00046145322266966105}"
301,4,"{""1"": 2.727958963077981e-05, ""2"": 0.07486908882856369, ""3"": 0.8722383975982666, ""4"": 0.05240384116768837, ""5"": 0.00046145322266966105}"
301,3,"{""1"": 2.727958963077981e-05, ""2"": 0.07486908882856369, ""3"": 0.8722383975982666, ""4"": 0.05240384116768837, ""5"": 0.00046145322266966105}"
304,3,"{""1"": 0.0013353185495361686, ""2"": 0.010104900225996971, ""3"": 0.1426927000284195, ""4"": 0.5365149974822998, ""5"": 0.3093520998954773}"
304,5,"{""1"": 0.0013353185495361686, ""2"": 0.010104900225996971, ""3"": 0.1426927000284195, ""4"": 0.5365149974822998, ""5"": 0.3093520998954773}"
304,2,"{""1"": 0.0013353185495361686, ""2"": 0.010104900225996971, ""3"": 0.1426927000284195, ""4"": 0.5365149974822998, ""5"": 0.3093520998954773}"
305,3,"{""1"": 0.6703607439994812, ""2"": 0.16164807975292206, ""3"": 0.12225252389907837, ""4"": 0.030495844781398773, ""5"": 0.015242879278957844}"
305,2,"{""1"": 0.6703607439994812, ""2"": 0.16164807975292206, ""3"": 0.12225252389907837, ""4"": 0.030495844781398773, ""5"": 0.015242879278957844}"
305,1,"{""1"": 0.6703607439994812, ""2"": 0.16164807975292206, ""3"": 0.12225252389907837, ""4"": 0.030495844781398773, ""5"": 0.015242879278957844}"
305,5,"{""1"": 0.6703607439994812, ""2"": 0.16164807975292206, ""3"": 0.12225252389907837, ""4"": 0.030495844781398773, ""5"": 0.015242879278957844}"
310,3,"{""1"": 0.002578600076958537, ""2"": 0.0739050880074501, ""3"": 0.3472753167152405, ""4"": 0.46077632904052734, ""5"": 0.1154647171497345}"
310,5,"{""1"": 0.002578600076958537, ""2"": 0.0739050880074501, ""3"": 0.3472753167152405, ""4"": 0.46077632904052734, ""5"": 0.1154647171497345}"
310,2,"{""1"": 0.002578600076958537, ""2"": 0.0739050880074501, ""3"": 0.3472753167152405, ""4"": 0.46077632904052734, ""5"": 0.1154647171497345}"
311,4,"{""1"": 0.5491470098495483, ""2"": 0.16069655120372772, ""3"": 0.04341012239456177, ""4"": 0.2346503883600235, ""5"": 0.012095937505364418}"
311,5,"{""1"": 0.5491470098495483, ""2"": 0.16069655120372772, ""3"": 0.04341012239456177, ""4"": 0.2346503883600235, ""5"": 0.012095937505364418}"
313,5,"{""1"": 0.3091989755630493, ""2"": 0.4386223554611206, ""3"": 0.20755192637443542, ""4"": 0.03725847601890564, ""5"": 0.007368190214037895}"
313,4,"{""1"": 0.3091989755630493, ""2"": 0.4386223554611206, ""3"": 0.20755192637443542, ""4"": 0.03725847601890564, ""5"": 0.007368190214037895}"
322,4,"{""1"": 0.00043442664900794625, ""2"": 0.009202755987644196, ""3"": 0.19665679335594177, ""4"": 0.7616466283798218, ""5"": 0.03205936402082443}"
322,1,"{""1"": 0.00043442664900794625, ""2"": 0.009202755987644196, ""3"": 0.19665679335594177, ""4"": 0.7616466283798218, ""5"": 0.03205936402082443}"
322,2,"{""1"": 0.00043442664900794625, ""2"": 0.009202755987644196, ""3"": 0.19665679335594177, ""4"": 0.7616466283798218, ""5"": 0.03205936402082443}"
322,5,"{""1"": 0.00043442664900794625, ""2"": 0.009202755987644196, ""3"": 0.19665679335594177, ""4"": 0.7616466283798218, ""5"": 0.03205936402082443}"
324,5,"{""1"": 0.19140839576721191, ""2"": 0.6109650135040283, ""3"": 0.19426245987415314, ""4"": 0.0032685804180800915, ""5"": 9.556379518471658e-05}"
324,2,"{""1"": 0.19140839576721191, ""2"": 0.6109650135040283, ""3"": 0.19426245987415314, ""4"": 0.0032685804180800915, ""5"": 9.556379518471658e-05}"
325,5,"{""1"": 0.8874297738075256, ""2"": 0.10886620730161667, ""3"": 0.0036598900333046913, ""4"": 4.0853577957022935e-05, ""5"": 3.323138798805303e-06}"
325,2,"{""1"": 0.8874297738075256, ""2"": 0.10886620730161667, ""3"": 0.0036598900333046913, ""4"": 4.0853577957022935e-05, ""5"": 3.323138798805303e-06}"
334,4,"{""1"": 0.8688446283340454, ""2"": 0.12004487961530685, ""3"": 0.010936000384390354, ""4"": 0.00015826841990929097, ""5"": 1.6271196727757342e-05}"
334,5,"{""1"": 0.8688446283340454, ""2"": 0.12004487961530685, ""3"": 0.010936000384390354, ""4"": 0.00015826841990929097, ""5"": 1.6271196727757342e-05}"
334,1,"{""1"": 0.8688446283340454, ""2"": 0.12004487961530685, ""3"": 0.010936000384390354, ""4"": 0.00015826841990929097, ""5"": 1.6271196727757342e-05}"
335,4,"{""1"": 0.5579273700714111, ""2"": 0.16412630677223206, ""3"": 0.03189978748559952, ""4"": 0.23609378933906555, ""5"": 0.009952712804079056}"
335,5,"{""1"": 0.5579273700714111, ""2"": 0.16412630677223206, ""3"": 0.03189978748559952, ""4"": 0.23609378933906555, ""5"": 0.009952712804079056}"
335,1,"{""1"": 0.5579273700714111, ""2"": 0.16412630677223206, ""3"": 0.03189978748559952, ""4"": 0.23609378933906555, ""5"": 0.009952712804079056}"
344,3,"{""1"": 8.5163235780783e-05, ""2"": 0.0010594313498586416, ""3"": 0.09593570977449417, ""4"": 0.7932966947555542, ""5"": 0.10962303727865219}"
344,5,"{""1"": 8.5163235780783e-05, ""2"": 0.0010594313498586416, ""3"": 0.09593570977449417, ""4"": 0.7932966947555542, ""5"": 0.10962303727865219}"
344,2,"{""1"": 8.5163235780783e-05, ""2"": 0.0010594313498586416, ""3"": 0.09593570977449417, ""4"": 0.7932966947555542, ""5"": 0.10962303727865219}"
348,5,"{""1"": 0.8113368153572083, ""2"": 0.07712750136852264, ""3"": 0.026688072830438614, ""4"": 0.07599594444036484, ""5"": 0.008851651102304459}"
348,2,"{""1"": 0.8113368153572083, ""2"": 0.07712750136852264, ""3"": 0.026688072830438614, ""4"": 0.07599594444036484, ""5"": 0.008851651102304459}"
355,3,"{""1"": 0.6474794149398804, ""2"": 0.14264236390590668, ""3"": 0.15044939517974854, ""4"": 0.03795900195837021, ""5"": 0.021469762548804283}"
355,5,"{""1"": 0.6474794149398804, ""2"": 0.14264236390590668, ""3"": 0.15044939517974854, ""4"": 0.03795900195837021, ""5"": 0.021469762548804283}"
355,2,"{""1"": 0.6474794149398804, ""2"": 0.14264236390590668, ""3"": 0.15044939517974854, ""4"": 0.03795900195837021, ""5"": 0.021469762548804283}"
355,4,"{""1"": 0.6474794149398804, ""2"": 0.14264236390590668, ""3"": 0.15044939517974854, ""4"": 0.03795900195837021, ""5"": 0.021469762548804283}"
365,5,"{""1"": 4.5112396037438884e-05, ""2"": 0.009289444424211979, ""3"": 0.29325246810913086, ""4"": 0.6550374627113342, ""5"": 0.04237547516822815}"
365,4,"{""1"": 4.5112396037438884e-05, ""2"": 0.009289444424211979, ""3"": 0.29325246810913086, ""4"": 0.6550374627113342, ""5"": 0.04237547516822815}"
366,5,"{""1"": 0.587159276008606, ""2"": 0.12662972509860992, ""3"": 0.034355029463768005, ""4"": 0.24103718996047974, ""5"": 0.010818754322826862}"
366,4,"{""1"": 0.587159276008606, ""2"": 0.12662972509860992, ""3"": 0.034355029463768005, ""4"": 0.24103718996047974, ""5"": 0.010818754322826862}"
366,2,"{""1"": 0.587159276008606, ""2"": 0.12662972509860992, ""3"": 0.034355029463768005, ""4"": 0.24103718996047974, ""5"": 0.010818754322826862}"
367,5,"{""1"": 0.12224956601858139, ""2"": 0.5452865362167358, ""3"": 0.2993813455104828, ""4"": 0.03186999261379242, ""5"": 0.0012125706998631358}"
367,4,"{""1"": 0.12224956601858139, ""2"": 0.5452865362167358, ""3"": 0.2993813455104828, ""4"": 0.03186999261379242, ""5"": 0.0012125706998631358}"
367,2,"{""1"": 0.12224956601858139, ""2"": 0.5452865362167358, ""3"": 0.2993813455104828, ""4"": 0.03186999261379242, ""5"": 0.0012125706998631358}"
371,5,"{""1"": 0.9235473275184631, ""2"": 0.057140644639730453, ""3"": 0.01899781823158264, ""4"": 0.0002297336613992229, ""5"": 8.447294385405257e-05}"
371,2,"{""1"": 0.9235473275184631, ""2"": 0.057140644639730453, ""3"": 0.01899781823158264, ""4"": 0.0002297336613992229, ""5"": 8.447294385405257e-05}"
377,5,"{""1"": 0.999286413192749, ""2"": 0.0006553484709002078, ""3"": 3.6458561226027086e-05, ""4"": 2.1444933736347593e-05, ""5"": 4.02368812046916e-07}"
377,2,"{""1"": 0.999286413192749, ""2"": 0.0006553484709002078, ""3"": 3.6458561226027086e-05, ""4"": 2.1444933736347593e-05, ""5"": 4.02368812046916e-07}"
377,4,"{""1"": 0.999286413192749, ""2"": 0.0006553484709002078, ""3"": 3.6458561226027086e-05, ""4"": 2.1444933736347593e-05, ""5"": 4.02368812046916e-07}"
381,3,"{""1"": 0.00012019369751214981, ""2"": 0.00039534573443233967, ""3"": 0.004793356638401747, ""4"": 0.07048279047012329, ""5"": 0.9242083430290222}"
381,5,"{""1"": 0.00012019369751214981, ""2"": 0.00039534573443233967, ""3"": 0.004793356638401747, ""4"": 0.07048279047012329, ""5"": 0.9242083430290222}"
381,4,"{""1"": 0.00012019369751214981, ""2"": 0.00039534573443233967, ""3"": 0.004793356638401747, ""4"": 0.07048279047012329, ""5"": 0.9242083430290222}"
381,2,"{""1"": 0.00012019369751214981, ""2"": 0.00039534573443233967, ""3"": 0.004793356638401747, ""4"": 0.07048279047012329, ""5"": 0.9242083430290222}"
393,5,"{""1"": 0.0001164824134320952, ""2"": 0.0005315523594617844, ""3"": 0.005519180092960596, ""4"": 0.11453594267368317, ""5"": 0.8792967796325684}"
398,4,"{""1"": 0.4575204849243164, ""2"": 0.20235148072242737, ""3"": 0.04257510229945183, ""4"": 0.28530240058898926, ""5"": 0.01225059200078249}"
398,5,"{""1"": 0.4575204849243164, ""2"": 0.20235148072242737, ""3"": 0.04257510229945183, ""4"": 0.28530240058898926, ""5"": 0.01225059200078249}"
