comment_id,label,probs
15,2,"{""0"": 0.8104825019836426, ""1"": 0.09077508002519608, ""2"": 0.07514045387506485, ""3"": 0.010027093812823296, ""4"": 0.013574809767305851}"
15,0,"{""0"": 0.8104825019836426, ""1"": 0.09077508002519608, ""2"": 0.07514045387506485, ""3"": 0.010027093812823296, ""4"": 0.013574809767305851}"
16,1,"{""0"": 0.990894615650177, ""1"": 0.004962873179465532, ""2"": 0.0026858581695705652, ""3"": 0.0004414912546053529, ""4"": 0.0010151490569114685}"
16,0,"{""0"": 0.990894615650177, ""1"": 0.004962873179465532, ""2"": 0.0026858581695705652, ""3"": 0.0004414912546053529, ""4"": 0.0010151490569114685}"
16,2,"{""0"": 0.990894615650177, ""1"": 0.004962873179465532, ""2"": 0.0026858581695705652, ""3"": 0.0004414912546053529, ""4"": 0.0010151490569114685}"
16,3,"{""0"": 0.990894615650177, ""1"": 0.004962873179465532, ""2"": 0.0026858581695705652, ""3"": 0.0004414912546053529, ""4"": 0.0010151490569114685}"
17,0,"{""0"": 0.9864147305488586, ""1"": 0.005609140731394291, ""2"": 0.004393360111862421, ""3"": 0.002029694151133299, ""4"": 0.0015530528035014868}"
17,1,"{""0"": 0.9864147305488586, ""1"": 0.005609140731394291, ""2"": 0.004393360111862421, ""3"": 0.002029694151133299, ""4"": 0.0015530528035014868}"
17,2,"{""0"": 0.9864147305488586, ""1"": 0.005609140731394291, ""2"": 0.004393360111862421, ""3"": 0.002029694151133299, ""4"": 0.0015530528035014868}"
18,0,"{""0"": 0.9452175498008728, ""1"": 0.01906200870871544, ""2"": 0.018440216779708862, ""3"": 0.008369400165975094, ""4"": 0.008910820819437504}"
18,1,"{""0"": 0.9452175498008728, ""1"": 0.01906200870871544, ""2"": 0.018440216779708862, ""3"": 0.008369400165975094, ""4"": 0.008910820819437504}"
18,2,"{""0"": 0.9452175498008728, ""1"": 0.01906200870871544, ""2"": 0.018440216779708862, ""3"": 0.008369400165975094, ""4"": 0.008910820819437504}"
18,3,"{""0"": 0.9452175498008728, ""1"": 0.01906200870871544, ""2"": 0.018440216779708862, ""3"": 0.008369400165975094, ""4"": 0.008910820819437504}"
18,4,"{""0"": 0.9452175498008728, ""1"": 0.01906200870871544, ""2"": 0.018440216779708862, ""3"": 0.008369400165975094, ""4"": 0.008910820819437504}"
19,0,"{""0"": 0.5619434118270874, ""1"": 0.1574200987815857, ""2"": 0.1816285401582718, ""3"": 0.052124664187431335, ""4"": 0.04688328504562378}"
19,2,"{""0"": 0.5619434118270874, ""1"": 0.1574200987815857, ""2"": 0.1816285401582718, ""3"": 0.052124664187431335, ""4"": 0.04688328504562378}"
19,1,"{""0"": 0.5619434118270874, ""1"": 0.1574200987815857, ""2"": 0.1816285401582718, ""3"": 0.052124664187431335, ""4"": 0.04688328504562378}"
19,4,"{""0"": 0.5619434118270874, ""1"": 0.1574200987815857, ""2"": 0.1816285401582718, ""3"": 0.052124664187431335, ""4"": 0.04688328504562378}"
19,3,"{""0"": 0.5619434118270874, ""1"": 0.1574200987815857, ""2"": 0.1816285401582718, ""3"": 0.052124664187431335, ""4"": 0.04688328504562378}"
20,3,"{""0"": 0.11498574912548065, ""1"": 0.54329514503479, ""2"": 0.14997334778308868, ""3"": 0.11261873692274094, ""4"": 0.07912707328796387}"
20,4,"{""0"": 0.11498574912548065, ""1"": 0.54329514503479, ""2"": 0.14997334778308868, ""3"": 0.11261873692274094, ""4"": 0.07912707328796387}"
20,0,"{""0"": 0.11498574912548065, ""1"": 0.54329514503479, ""2"": 0.14997334778308868, ""3"": 0.11261873692274094, ""4"": 0.07912707328796387}"
20,1,"{""0"": 0.11498574912548065, ""1"": 0.54329514503479, ""2"": 0.14997334778308868, ""3"": 0.11261873692274094, ""4"": 0.07912707328796387}"
20,2,"{""0"": 0.11498574912548065, ""1"": 0.54329514503479, ""2"": 0.14997334778308868, ""3"": 0.11261873692274094, ""4"": 0.07912707328796387}"
21,3,"{""0"": 0.07921401411294937, ""1"": 0.7367846369743347, ""2"": 0.09495171159505844, ""3"": 0.05255625396966934, ""4"": 0.036493364721536636}"
21,0,"{""0"": 0.07921401411294937, ""1"": 0.7367846369743347, ""2"": 0.09495171159505844, ""3"": 0.05255625396966934, ""4"": 0.036493364721536636}"
21,2,"{""0"": 0.07921401411294937, ""1"": 0.7367846369743347, ""2"": 0.09495171159505844, ""3"": 0.05255625396966934, ""4"": 0.036493364721536636}"
21,1,"{""0"": 0.07921401411294937, ""1"": 0.7367846369743347, ""2"": 0.09495171159505844, ""3"": 0.05255625396966934, ""4"": 0.036493364721536636}"
21,4,"{""0"": 0.07921401411294937, ""1"": 0.7367846369743347, ""2"": 0.09495171159505844, ""3"": 0.05255625396966934, ""4"": 0.036493364721536636}"
22,0,"{""0"": 0.11074307560920715, ""1"": 0.619552731513977, ""2"": 0.12976109981536865, ""3"": 0.06648533791303635, ""4"": 0.0734577476978302}"
22,1,"{""0"": 0.11074307560920715, ""1"": 0.619552731513977, ""2"": 0.12976109981536865, ""3"": 0.06648533791303635, ""4"": 0.0734577476978302}"
22,3,"{""0"": 0.11074307560920715, ""1"": 0.619552731513977, ""2"": 0.12976109981536865, ""3"": 0.06648533791303635, ""4"": 0.0734577476978302}"
22,2,"{""0"": 0.11074307560920715, ""1"": 0.619552731513977, ""2"": 0.12976109981536865, ""3"": 0.06648533791303635, ""4"": 0.0734577476978302}"
23,0,"{""0"": 0.058800265192985535, ""1"": 0.7297928333282471, ""2"": 0.12875869870185852, ""3"": 0.03508441150188446, ""4"": 0.04756372421979904}"
23,1,"{""0"": 0.058800265192985535, ""1"": 0.7297928333282471, ""2"": 0.12875869870185852, ""3"": 0.03508441150188446, ""4"": 0.04756372421979904}"
23,3,"{""0"": 0.058800265192985535, ""1"": 0.7297928333282471, ""2"": 0.12875869870185852, ""3"": 0.03508441150188446, ""4"": 0.04756372421979904}"
23,4,"{""0"": 0.058800265192985535, ""1"": 0.7297928333282471, ""2"": 0.12875869870185852, ""3"": 0.03508441150188446, ""4"": 0.04756372421979904}"
23,2,"{""0"": 0.058800265192985535, ""1"": 0.7297928333282471, ""2"": 0.12875869870185852, ""3"": 0.03508441150188446, ""4"": 0.04756372421979904}"
24,0,"{""0"": 0.008404009975492954, ""1"": 0.015495317056775093, ""2"": 0.24110829830169678, ""3"": 0.2994369566440582, ""4"": 0.43555542826652527}"
24,2,"{""0"": 0.008404009975492954, ""1"": 0.015495317056775093, ""2"": 0.24110829830169678, ""3"": 0.2994369566440582, ""4"": 0.43555542826652527}"
24,1,"{""0"": 0.008404009975492954, ""1"": 0.015495317056775093, ""2"": 0.24110829830169678, ""3"": 0.2994369566440582, ""4"": 0.43555542826652527}"
24,4,"{""0"": 0.008404009975492954, ""1"": 0.015495317056775093, ""2"": 0.24110829830169678, ""3"": 0.2994369566440582, ""4"": 0.43555542826652527}"
24,3,"{""0"": 0.008404009975492954, ""1"": 0.015495317056775093, ""2"": 0.24110829830169678, ""3"": 0.2994369566440582, ""4"": 0.43555542826652527}"
25,4,"{""0"": 0.7967425584793091, ""1"": 0.0863160714507103, ""2"": 0.07374629378318787, ""3"": 0.013094334863126278, ""4"": 0.03010076843202114}"
25,0,"{""0"": 0.7967425584793091, ""1"": 0.0863160714507103, ""2"": 0.07374629378318787, ""3"": 0.013094334863126278, ""4"": 0.03010076843202114}"
25,3,"{""0"": 0.7967425584793091, ""1"": 0.0863160714507103, ""2"": 0.07374629378318787, ""3"": 0.013094334863126278, ""4"": 0.03010076843202114}"
25,2,"{""0"": 0.7967425584793091, ""1"": 0.0863160714507103, ""2"": 0.07374629378318787, ""3"": 0.013094334863126278, ""4"": 0.03010076843202114}"
25,1,"{""0"": 0.7967425584793091, ""1"": 0.0863160714507103, ""2"": 0.07374629378318787, ""3"": 0.013094334863126278, ""4"": 0.03010076843202114}"
27,0,"{""0"": 0.9117900133132935, ""1"": 0.04114194214344025, ""2"": 0.033382564783096313, ""3"": 0.005106253549456596, ""4"": 0.008579238317906857}"
27,2,"{""0"": 0.9117900133132935, ""1"": 0.04114194214344025, ""2"": 0.033382564783096313, ""3"": 0.005106253549456596, ""4"": 0.008579238317906857}"
27,1,"{""0"": 0.9117900133132935, ""1"": 0.04114194214344025, ""2"": 0.033382564783096313, ""3"": 0.005106253549456596, ""4"": 0.008579238317906857}"
27,3,"{""0"": 0.9117900133132935, ""1"": 0.04114194214344025, ""2"": 0.033382564783096313, ""3"": 0.005106253549456596, ""4"": 0.008579238317906857}"
28,0,"{""0"": 0.807040810585022, ""1"": 0.10308729857206345, ""2"": 0.06152864545583725, ""3"": 0.018295347690582275, ""4"": 0.010047919116914272}"
28,1,"{""0"": 0.807040810585022, ""1"": 0.10308729857206345, ""2"": 0.06152864545583725, ""3"": 0.018295347690582275, ""4"": 0.010047919116914272}"
28,2,"{""0"": 0.807040810585022, ""1"": 0.10308729857206345, ""2"": 0.06152864545583725, ""3"": 0.018295347690582275, ""4"": 0.010047919116914272}"
28,4,"{""0"": 0.807040810585022, ""1"": 0.10308729857206345, ""2"": 0.06152864545583725, ""3"": 0.018295347690582275, ""4"": 0.010047919116914272}"
28,3,"{""0"": 0.807040810585022, ""1"": 0.10308729857206345, ""2"": 0.06152864545583725, ""3"": 0.018295347690582275, ""4"": 0.010047919116914272}"
29,0,"{""0"": 0.2319493293762207, ""1"": 0.5579397678375244, ""2"": 0.10044141858816147, ""3"": 0.05835443362593651, ""4"": 0.051315054297447205}"
29,2,"{""0"": 0.2319493293762207, ""1"": 0.5579397678375244, ""2"": 0.10044141858816147, ""3"": 0.05835443362593651, ""4"": 0.051315054297447205}"
29,1,"{""0"": 0.2319493293762207, ""1"": 0.5579397678375244, ""2"": 0.10044141858816147, ""3"": 0.05835443362593651, ""4"": 0.051315054297447205}"
29,4,"{""0"": 0.2319493293762207, ""1"": 0.5579397678375244, ""2"": 0.10044141858816147, ""3"": 0.05835443362593651, ""4"": 0.051315054297447205}"
29,3,"{""0"": 0.2319493293762207, ""1"": 0.5579397678375244, ""2"": 0.10044141858816147, ""3"": 0.05835443362593651, ""4"": 0.051315054297447205}"
30,0,"{""0"": 0.10035668313503265, ""1"": 0.617744505405426, ""2"": 0.18464702367782593, ""3"": 0.06304015964269638, ""4"": 0.034211598336696625}"
30,2,"{""0"": 0.10035668313503265, ""1"": 0.617744505405426, ""2"": 0.18464702367782593, ""3"": 0.06304015964269638, ""4"": 0.034211598336696625}"
30,1,"{""0"": 0.10035668313503265, ""1"": 0.617744505405426, ""2"": 0.18464702367782593, ""3"": 0.06304015964269638, ""4"": 0.034211598336696625}"
30,4,"{""0"": 0.10035668313503265, ""1"": 0.617744505405426, ""2"": 0.18464702367782593, ""3"": 0.06304015964269638, ""4"": 0.034211598336696625}"
32,0,"{""0"": 0.004039781168103218, ""1"": 0.012609382160007954, ""2"": 0.3432757556438446, ""3"": 0.3323417007923126, ""4"": 0.307733416557312}"
32,2,"{""0"": 0.004039781168103218, ""1"": 0.012609382160007954, ""2"": 0.3432757556438446, ""3"": 0.3323417007923126, ""4"": 0.307733416557312}"
32,4,"{""0"": 0.004039781168103218, ""1"": 0.012609382160007954, ""2"": 0.3432757556438446, ""3"": 0.3323417007923126, ""4"": 0.307733416557312}"
32,3,"{""0"": 0.004039781168103218, ""1"": 0.012609382160007954, ""2"": 0.3432757556438446, ""3"": 0.3323417007923126, ""4"": 0.307733416557312}"
32,1,"{""0"": 0.004039781168103218, ""1"": 0.012609382160007954, ""2"": 0.3432757556438446, ""3"": 0.3323417007923126, ""4"": 0.307733416557312}"
33,0,"{""0"": 0.4989418685436249, ""1"": 0.09315061569213867, ""2"": 0.2362005114555359, ""3"": 0.06684977561235428, ""4"": 0.10485730320215225}"
33,1,"{""0"": 0.4989418685436249, ""1"": 0.09315061569213867, ""2"": 0.2362005114555359, ""3"": 0.06684977561235428, ""4"": 0.10485730320215225}"
33,3,"{""0"": 0.4989418685436249, ""1"": 0.09315061569213867, ""2"": 0.2362005114555359, ""3"": 0.06684977561235428, ""4"": 0.10485730320215225}"
33,4,"{""0"": 0.4989418685436249, ""1"": 0.09315061569213867, ""2"": 0.2362005114555359, ""3"": 0.06684977561235428, ""4"": 0.10485730320215225}"
33,2,"{""0"": 0.4989418685436249, ""1"": 0.09315061569213867, ""2"": 0.2362005114555359, ""3"": 0.06684977561235428, ""4"": 0.10485730320215225}"
34,0,"{""0"": 0.7939016819000244, ""1"": 0.11453446000814438, ""2"": 0.06883630156517029, ""3"": 0.013549406081438065, ""4"": 0.00917818583548069}"
34,1,"{""0"": 0.7939016819000244, ""1"": 0.11453446000814438, ""2"": 0.06883630156517029, ""3"": 0.013549406081438065, ""4"": 0.00917818583548069}"
34,2,"{""0"": 0.7939016819000244, ""1"": 0.11453446000814438, ""2"": 0.06883630156517029, ""3"": 0.013549406081438065, ""4"": 0.00917818583548069}"
34,4,"{""0"": 0.7939016819000244, ""1"": 0.11453446000814438, ""2"": 0.06883630156517029, ""3"": 0.013549406081438065, ""4"": 0.00917818583548069}"
34,3,"{""0"": 0.7939016819000244, ""1"": 0.11453446000814438, ""2"": 0.06883630156517029, ""3"": 0.013549406081438065, ""4"": 0.00917818583548069}"
35,0,"{""0"": 0.0514611192047596, ""1"": 0.7893118858337402, ""2"": 0.07849215716123581, ""3"": 0.044998474419116974, ""4"": 0.03573639690876007}"
35,1,"{""0"": 0.0514611192047596, ""1"": 0.7893118858337402, ""2"": 0.07849215716123581, ""3"": 0.044998474419116974, ""4"": 0.03573639690876007}"
35,3,"{""0"": 0.0514611192047596, ""1"": 0.7893118858337402, ""2"": 0.07849215716123581, ""3"": 0.044998474419116974, ""4"": 0.03573639690876007}"
35,2,"{""0"": 0.0514611192047596, ""1"": 0.7893118858337402, ""2"": 0.07849215716123581, ""3"": 0.044998474419116974, ""4"": 0.03573639690876007}"
36,0,"{""0"": 0.06295016407966614, ""1"": 0.6953777074813843, ""2"": 0.13255546987056732, ""3"": 0.052269626408815384, ""4"": 0.05684705451130867}"
36,3,"{""0"": 0.06295016407966614, ""1"": 0.6953777074813843, ""2"": 0.13255546987056732, ""3"": 0.052269626408815384, ""4"": 0.05684705451130867}"
36,1,"{""0"": 0.06295016407966614, ""1"": 0.6953777074813843, ""2"": 0.13255546987056732, ""3"": 0.052269626408815384, ""4"": 0.05684705451130867}"
36,2,"{""0"": 0.06295016407966614, ""1"": 0.6953777074813843, ""2"": 0.13255546987056732, ""3"": 0.052269626408815384, ""4"": 0.05684705451130867}"
36,4,"{""0"": 0.06295016407966614, ""1"": 0.6953777074813843, ""2"": 0.13255546987056732, ""3"": 0.052269626408815384, ""4"": 0.05684705451130867}"
37,0,"{""0"": 0.13992777466773987, ""1"": 0.6913337111473083, ""2"": 0.08562952280044556, ""3"": 0.04698794335126877, ""4"": 0.036121051758527756}"
37,1,"{""0"": 0.13992777466773987, ""1"": 0.6913337111473083, ""2"": 0.08562952280044556, ""3"": 0.04698794335126877, ""4"": 0.036121051758527756}"
37,2,"{""0"": 0.13992777466773987, ""1"": 0.6913337111473083, ""2"": 0.08562952280044556, ""3"": 0.04698794335126877, ""4"": 0.036121051758527756}"
37,4,"{""0"": 0.13992777466773987, ""1"": 0.6913337111473083, ""2"": 0.08562952280044556, ""3"": 0.04698794335126877, ""4"": 0.036121051758527756}"
37,3,"{""0"": 0.13992777466773987, ""1"": 0.6913337111473083, ""2"": 0.08562952280044556, ""3"": 0.04698794335126877, ""4"": 0.036121051758527756}"
39,4,"{""0"": 0.7363189458847046, ""1"": 0.11218465119600296, ""2"": 0.11354611814022064, ""3"": 0.015847358852624893, ""4"": 0.022102894261479378}"
39,3,"{""0"": 0.7363189458847046, ""1"": 0.11218465119600296, ""2"": 0.11354611814022064, ""3"": 0.015847358852624893, ""4"": 0.022102894261479378}"
39,0,"{""0"": 0.7363189458847046, ""1"": 0.11218465119600296, ""2"": 0.11354611814022064, ""3"": 0.015847358852624893, ""4"": 0.022102894261479378}"
39,1,"{""0"": 0.7363189458847046, ""1"": 0.11218465119600296, ""2"": 0.11354611814022064, ""3"": 0.015847358852624893, ""4"": 0.022102894261479378}"
39,2,"{""0"": 0.7363189458847046, ""1"": 0.11218465119600296, ""2"": 0.11354611814022064, ""3"": 0.015847358852624893, ""4"": 0.022102894261479378}"
40,1,"{""0"": 0.02990373969078064, ""1"": 0.7234631180763245, ""2"": 0.14666080474853516, ""3"": 0.057867079973220825, ""4"": 0.04210532456636429}"
40,2,"{""0"": 0.02990373969078064, ""1"": 0.7234631180763245, ""2"": 0.14666080474853516, ""3"": 0.057867079973220825, ""4"": 0.04210532456636429}"
40,4,"{""0"": 0.02990373969078064, ""1"": 0.7234631180763245, ""2"": 0.14666080474853516, ""3"": 0.057867079973220825, ""4"": 0.04210532456636429}"
40,3,"{""0"": 0.02990373969078064, ""1"": 0.7234631180763245, ""2"": 0.14666080474853516, ""3"": 0.057867079973220825, ""4"": 0.04210532456636429}"
