comment_id,label,probs
Ugw4JEJO7gBnFaPidrF4AaABAg,4.0,"{""1"": 0.2392113954902788, ""2"": 0.08244971831331345, ""3"": 0.18724483246891843, ""4"": 0.4910940537274892}"
Ugw4i05IEsUBzozEa9V4AaABAg,1.0,"{""1"": 0.13895471121588576, ""2"": 0.03344953261795134, ""3"": 0.1321324049049625, ""4"": 0.6954633512612004}"
Ugw4j11jFi4JTPAAQHd4AaABAg,2.0,"{""1"": 0.12976239489404814, ""2"": 0.09856977566697532, ""3"": 0.2894841542409969, ""4"": 0.4821836751979798}"
Ugw4kI_fnC_kpRfqYoh4AaABAg,2.0,"{""1"": 0.9376065210275246, ""2"": 0.004140794872051645, ""3"": 0.005320086967725755, ""4"": 0.052932597132698024}"
Ugw4ni4KfL497giwgDR4AaABAg,1.0,"{""1"": 0.07208435822835216, ""2"": 0.034450820063072374, ""3"": 0.14652895932431603, ""4"": 0.7469358623842595}"
Ugw4ruHv276vCImEEId4AaABAg,2.0,"{""1"": 0.24851882412619988, ""2"": 0.11776696640018891, ""3"": 0.2647014112755812, ""4"": 0.36901279819802996}"
Ugw4vImN0m-deqDetoZ4AaABAg,1.0,"{""1"": 0.05085329007245251, ""2"": 0.039520175141465295, ""3"": 0.15819283053154407, ""4"": 0.7514337042545381}"
Ugw52-KYInJX-6_h9WN4AaABAg,4.0,"{""1"": 0.2027463357476389, ""2"": 0.1091742281354188, ""3"": 0.20381639006347765, ""4"": 0.48426304605346465}"
Ugw53M5V9wbp7atGzLB4AaABAg,3.0,"{""1"": 0.4015764518183292, ""2"": 0.24622867190199255, ""3"": 0.18287570301956943, ""4"": 0.16931917326010879}"
Ugw56Kiom977Tg-CsV14AaABAg,2.0,"{""1"": 0.09963108928145943, ""2"": 0.09701080719347226, ""3"": 0.25777605663198355, ""4"": 0.5455820468930846}"
Ugw5BSVZLvPnfQOYQ-t4AaABAg,3.0,"{""1"": 0.04416953026025965, ""2"": 0.029299670534199414, ""3"": 0.17031745132278744, ""4"": 0.7562133478827535}"
Ugw5OjHVjguSLF6Mcm14AaABAg,1.0,"{""1"": 0.08707811346408863, ""2"": 0.058073733771418765, ""3"": 0.24346766203847273, ""4"": 0.6113804907260199}"
Ugw5WxXhXfqkgKmBArl4AaABAg,1.0,"{""1"": 0.08727297376166264, ""2"": 0.022796159252582788, ""3"": 0.09681463841509579, ""4"": 0.7931162285706588}"
Ugw5tgq7TDGvMRqc9KN4AaABAg,2.0,"{""1"": 0.17994344154625883, ""2"": 0.05303300780428571, ""3"": 0.14718156986359837, ""4"": 0.6198419807858572}"
Ugw6-oWRj7Ht1bWqNWl4AaABAg,1.0,"{""1"": 0.11304141853509524, ""2"": 0.1008717970105936, ""3"": 0.27471713016463156, ""4"": 0.5113696542896796}"
Ugw6Ro-QDA0u7mrYS0x4AaABAg,1.0,"{""1"": 0.13114760029164088, ""2"": 0.09073693834884246, ""3"": 0.26322399615613234, ""4"": 0.5148914652033844}"
Ugw6_NFYugP4XPN8wLt4AaABAg,1.0,"{""1"": 0.2855026739230403, ""2"": 0.3038610723642387, ""3"": 0.2619590382567251, ""4"": 0.14867721545599583}"
Ugw6mzQFDtT-Y-F5IFd4AaABAg,3.0,"{""1"": 0.2016015168786801, ""2"": 0.594076761908941, ""3"": 0.06547753459186131, ""4"": 0.13884418662051753}"
Ugw6ue4o_J7J6bUmah94AaABAg,2.0,"{""1"": 0.04533328754556286, ""2"": 0.018332742941680098, ""3"": 0.10104343011591482, ""4"": 0.8352905393968422}"
Ugw6v3mdN_Cweuv8xat4AaABAg,1.0,"{""1"": 0.3784189712157799, ""2"": 0.2980797941930135, ""3"": 0.13019041740949325, ""4"": 0.1933108171817133}"
Ugw7GKsc34Uf5b-0pnl4AaABAg,1.0,"{""1"": 0.07330876385274349, ""2"": 0.03963331007113417, ""3"": 0.21427725562135022, ""4"": 0.6727806704547721}"
Ugw7Ik9BVeyqhjs4PnV4AaABAg,2.0,"{""1"": 0.11076817779222699, ""2"": 0.09517394888247858, ""3"": 0.27181809783047334, ""4"": 0.5222397754948211}"
Ugw7Sr4o6aW2aqq1FIh4AaABAg,2.0,"{""1"": 0.09676131246023896, ""2"": 0.045485740147480476, ""3"": 0.22533726866313936, ""4"": 0.6324156787291412}"
Ugw7aPBrJD3859PGtLh4AaABAg,3.0,"{""1"": 0.0997768893556705, ""2"": 0.05813229292230354, ""3"": 0.17645774952536458, ""4"": 0.6656330681966613}"
Ugw7g_KimVOG1a5l_Ul4AaABAg,2.0,"{""1"": 0.06958347366527297, ""2"": 0.02136311122477181, ""3"": 0.07079266940589302, ""4"": 0.8382607457040623}"
Ugw80Cu-GvN1Tq5YmJV4AaABAg,1.0,"{""1"": 0.08059829326129017, ""2"": 0.0158681103562082, ""3"": 0.08974587826994752, ""4"": 0.8137877181125541}"
Ugw84Zu5Gf8iu6WaIsx4AaABAg,1.0,"{""1"": 0.235096349565875, ""2"": 0.08266839123349003, ""3"": 0.21059346496261494, ""4"": 0.47164179423802}"
Ugw8jwMS03bInfkJe5N4AaABAg,2.0,"{""1"": 0.12706727901844847, ""2"": 0.09458632948967477, ""3"": 0.21751598250285986, ""4"": 0.5608304089890169}"
Ugw8lm3z7RjDZYtbLBR4AaABAg,2.0,"{""1"": 0.12671397227449346, ""2"": 0.047475856314664416, ""3"": 0.20474986753953864, ""4"": 0.6210603038713034}"
Ugw8lmZ8yP2Rdawr19d4AaABAg,2.0,"{""1"": 0.11064027937596524, ""2"": 0.0646386356583364, ""3"": 0.19289019405605484, ""4"": 0.6318308909096435}"
Ugw9FYOdXpHB4-5sLvt4AaABAg,1.0,"{""1"": 0.057496557910210376, ""2"": 0.09432297400847973, ""3"": 0.28513259699452764, ""4"": 0.5630478710867822}"
Ugw9NHfnFOtvJbjx_at4AaABAg,3.0,"{""1"": 0.0834979665871098, ""2"": 0.03684306475146474, ""3"": 0.13028479856615668, ""4"": 0.7493741700952687}"
Ugw9RGLeZY-mWwwjA_Z4AaABAg,1.0,"{""1"": 0.35383566635461566, ""2"": 0.15103718457617393, ""3"": 0.1428746570044233, ""4"": 0.3522524920647871}"
Ugw9Rk8161Pb1mLRvQd4AaABAg,1.0,"{""1"": 0.2109732014954231, ""2"": 0.08029328038595543, ""3"": 0.21006490877949857, ""4"": 0.49866860933912294}"
Ugw9b84nIOrxfJ3h7V54AaABAg,2.0,"{""1"": 0.555087420250804, ""2"": 0.21959246950381672, ""3"": 0.12185778114602759, ""4"": 0.10346232909935162}"
Ugw9efJRWwLHn14nNi94AaABAg,2.0,"{""1"": 0.062103185306361476, ""2"": 0.05236430690956391, ""3"": 0.24958670090281795, ""4"": 0.6359458068812568}"
Ugw9h4kymsSB-1_5Wst4AaABAg,1.0,"{""1"": 0.15472984668159304, ""2"": 0.07995243812005726, ""3"": 0.15573118316867907, ""4"": 0.6095865320296706}"
Ugw9jOBK0D_zn2uSUsN4AaABAg,1.0,"{""1"": 0.07905812864085161, ""2"": 0.0397403192278453, ""3"": 0.13877324697313506, ""4"": 0.742428305158168}"
Ugw9n8W2oT0ZaEdg3sl4AaABAg,1.0,"{""1"": 0.17223699779494303, ""2"": 0.08629292454052247, ""3"": 0.2558467626849512, ""4"": 0.4856233149795833}"
Ugw9uTeJtAVA82ivS-d4AaABAg,1.0,"{""1"": 0.103950443126982, ""2"": 0.1126026321948, ""3"": 0.3310332517770076, ""4"": 0.45241367290121043}"
Ugw9zP3PI3VhNpi64FF4AaABAg,1.0,"{""1"": 0.1339453128752074, ""2"": 0.2265003203950672, ""3"": 0.34707076774502565, ""4"": 0.2924835989846997}"
UgwADmbrI473n68c1VZ4AaABAg,1.0,"{""1"": 0.04681734888842407, ""2"": 0.019228127447916563, ""3"": 0.12589981862915275, ""4"": 0.8080547050345066}"
UgwAUYwUzVnZ8XW-GJZ4AaABAg,3.0,"{""1"": 0.13204979801592684, ""2"": 0.06627055300399967, ""3"": 0.25144705616226465, ""4"": 0.5502325928178088}"
UgwAi_q2aAXBlZwubzN4AaABAg,2.0,"{""1"": 0.07169401520518251, ""2"": 0.05526986467435688, ""3"": 0.2301965615122536, ""4"": 0.6428395586082071}"
UgwArQc776u1rh9Gp7t4AaABAg,3.0,"{""1"": 0.11405937270782289, ""2"": 0.08548420399955356, ""3"": 0.20028268082377035, ""4"": 0.6001737424688531}"
UgwBH2eIrO6QAKFHoz94AaABAg,1.0,"{""1"": 0.034623092303316776, ""2"": 0.02386758783231515, ""3"": 0.9292613180925967, ""4"": 0.012248001771771346}"
UgwBn5KxRiJu3BE4Gz14AaABAg,2.0,"{""1"": 0.19666385435940242, ""2"": 0.06036909467473292, ""3"": 0.19552219944211557, ""4"": 0.5474448515237491}"
UgwBrs-Kj1KyBeqRD_x4AaABAg,3.0,"{""1"": 0.12121959468013241, ""2"": 0.07280150764315926, ""3"": 0.2224449664817012, ""4"": 0.5835339311950071}"
UgwBvz1uDONdtDA5Jz14AaABAg,2.0,"{""1"": 0.3374669732632205, ""2"": 0.29380109688176786, ""3"": 0.17214386613049382, ""4"": 0.1965880637245179}"
UgwBw7nfmKaY7efXpbN4AaABAg,1.0,"{""1"": 0.18505460104115104, ""2"": 0.0862814970071298, ""3"": 0.1396915435990204, ""4"": 0.5889723583526988}"
UgwBxf-coGhoZ9BiLPl4AaABAg,1.0,"{""1"": 0.14070042701557461, ""2"": 0.0905340187837589, ""3"": 0.19138363608608494, ""4"": 0.5773819181145816}"
UgwC-kU0JP_B4s1j8h94AaABAg,1.0,"{""1"": 0.23632609994085024, ""2"": 0.14304686994809693, ""3"": 0.24521825162364874, ""4"": 0.37540877848740417}"
UgwC6phUG3CUpJfxXhl4AaABAg,2.0,"{""1"": 0.19751204124709779, ""2"": 0.16703617436578364, ""3"": 0.2037820577139214, ""4"": 0.43166972667319714}"
UgwCyKSvdl1fEzOxFsp4AaABAg,2.0,"{""1"": 0.09413666681684084, ""2"": 0.09614038624727904, ""3"": 0.22573874377431133, ""4"": 0.5839842031615688}"
UgwDHXI2q4zV2lXaBSZ4AaABAg,2.0,"{""1"": 0.05573204930400782, ""2"": 0.038622181112887524, ""3"": 0.139649897352468, ""4"": 0.7659958722306366}"
UgwDcsxI7B2Lm6l7fqx4AaABAg,2.0,"{""1"": 0.0890126619524791, ""2"": 0.03329728431400454, ""3"": 0.13005309165138468, ""4"": 0.7476369620821316}"
UgwDdlVo73t3TYwsGmd4AaABAg,4.0,"{""1"": 0.23842723113521733, ""2"": 0.03249705848453373, ""3"": 0.12131403194519101, ""4"": 0.607761678435058}"
UgwDf3Qs4y_V7BAvVpx4AaABAg,2.0,"{""1"": 0.3243651581171908, ""2"": 0.28467533815513396, ""3"": 0.17847469916348638, ""4"": 0.21248480456418875}"
UgwDsaDhXqDXFdSw-BR4AaABAg,1.0,"{""1"": 0.22441371495537443, ""2"": 0.06962948726157366, ""3"": 0.201240135638559, ""4"": 0.5047166621444928}"
UgwDv-f1IS9me76LC514AaABAg,3.0,"{""1"": 0.2516012324872453, ""2"": 0.09554977707725602, ""3"": 0.24036940640031176, ""4"": 0.41247958403518703}"
UgwDwloe2aPrcobpMn54AaABAg,1.0,"{""1"": 0.07831401796866777, ""2"": 0.03532708723326274, ""3"": 0.1487892037115752, ""4"": 0.7375696910864943}"
UgwE47o5b4otDIt7JXF4AaABAg,2.0,"{""1"": 0.1548030021762662, ""2"": 0.07471499394169183, ""3"": 0.22310939037257077, ""4"": 0.5473726135094712}"
UgwEJ6uNCxLiFT2BUNR4AaABAg,1.0,"{""1"": 0.10340842801418784, ""2"": 0.10684524890663274, ""3"": 0.28348415226839585, ""4"": 0.5062621708107836}"
UgwESGqOqBZIrQgJCop4AaABAg,1.0,"{""1"": 0.0790645902448345, ""2"": 0.03567271027995332, ""3"": 0.16683065141422887, ""4"": 0.7184320480609833}"
UgwETRFkM93kcqvgaVd4AaABAg,3.0,"{""1"": 0.05464702798204908, ""2"": 0.022668139830005225, ""3"": 0.09976804260599167, ""4"": 0.822916789581954}"
UgwEX48BTJXJ7LRapEp4AaABAg,2.0,"{""1"": 0.09099618942947028, ""2"": 0.06718433897592614, ""3"": 0.14646100484304939, ""4"": 0.6953584667515542}"
UgwEYj1DHfERRiSrWEt4AaABAg,1.0,"{""1"": 0.12584724905264238, ""2"": 0.030901893193183982, ""3"": 0.11863939653579178, ""4"": 0.7246114612183819}"
UgwEZTue3SAQSstDpN54AaABAg,4.0,"{""1"": 0.4717874065701611, ""2"": 0.28307785610889064, ""3"": 0.12392708788143916, ""4"": 0.12120764943950901}"
UgwEcf6d-ce4SflxjGd4AaABAg,4.0,"{""1"": 0.0592569231136352, ""2"": 0.014708563890362066, ""3"": 0.07102346230065952, ""4"": 0.8550110506953432}"
UgwEck6OaQXVFpN1zOV4AaABAg,3.0,"{""1"": 0.057976610552862115, ""2"": 0.024864207230221633, ""3"": 0.12758283267361406, ""4"": 0.7895763495433021}"
UgwEi81qWANi_ySfIFp4AaABAg,2.0,"{""1"": 0.14934671671111016, ""2"": 0.11517245316030185, ""3"": 0.29806694891018265, ""4"": 0.43741388121840535}"
UgwEx-1Th2nD50a6Gpd4AaABAg,1.0,"{""1"": 0.15648073952323888, ""2"": 0.06349634100895339, ""3"": 0.230030346557517, ""4"": 0.5499925729102907}"
UgwFOma3jD8Tdi1gvid4AaABAg,1.0,"{""1"": 0.07511599274801957, ""2"": 0.03626322636921919, ""3"": 0.1253739754685605, ""4"": 0.7632468054142009}"
UgwFXHjjQ3VO36KiRnx4AaABAg,2.0,"{""1"": 0.11559840716367842, ""2"": 0.11798889893142844, ""3"": 0.3185178998668168, ""4"": 0.4478947940380764}"
UgwFaGBizX_fNQq3qxZ4AaABAg,2.0,"{""1"": 0.07806627900859046, ""2"": 0.045167079120254826, ""3"": 0.18397199719504656, ""4"": 0.6927946446761082}"
UgwFlvRewqFLbYoWT-p4AaABAg,2.0,"{""1"": 0.07280422482197305, ""2"": 0.041226556003923866, ""3"": 0.14622352490834026, ""4"": 0.7397456942657629}"
UgwGDlMfoEvHNA8azVp4AaABAg,1.0,"{""1"": 0.1226872848007353, ""2"": 0.052893939385435323, ""3"": 0.24762547476841335, ""4"": 0.576793301045416}"
UgwGRg0RDMTCIBUZ7Oh4AaABAg,1.0,"{""1"": 0.16119254311497294, ""2"": 0.08941709797074136, ""3"": 0.23950788915161697, ""4"": 0.5098824697626687}"
UgwGYQfrwdIH4jrSrnh4AaABAg,2.0,"{""1"": 0.14558000228195606, ""2"": 0.1367786134013092, ""3"": 0.21241322365027432, ""4"": 0.5052281606664605}"
UgwGaWGlBwRH2g4Pwi54AaABAg,1.0,"{""1"": 0.08580052389298583, ""2"": 0.03318341006618792, ""3"": 0.15170979411847513, ""4"": 0.7293062719223511}"
UgwGoVV1RCSz8NXvXkx4AaABAg,4.0,"{""1"": 0.06177053174275713, ""2"": 0.020038892621095636, ""3"": 0.11107383302985155, ""4"": 0.8071167426062957}"
UgwGuiOgV0Tmsh1rDaR4AaABAg,3.0,"{""1"": 0.0937901216036037, ""2"": 0.05229228069662161, ""3"": 0.20334193690982535, ""4"": 0.6505756607899492}"
UgwH3iWJXb7p7QLfAFl4AaABAg,2.0,"{""1"": 0.11733714446837906, ""2"": 0.08178916471871604, ""3"": 0.19573450604046896, ""4"": 0.605139184772436}"
UgwH5KbrK03XZC4H9up4AaABAg,2.0,"{""1"": 0.132978759049329, ""2"": 0.022007060671251497, ""3"": 0.12366497134685009, ""4"": 0.7213492089325695}"
UgwH9VGfa6LXZlHAb414AaABAg,1.0,"{""1"": 0.17841055819202978, ""2"": 0.11749595627570544, ""3"": 0.2829051551301383, ""4"": 0.4211883304021264}"
UgwHIt6h77EncQJSkJJ4AaABAg,2.0,"{""1"": 0.19033871546770237, ""2"": 0.13446497007137448, ""3"": 0.3163320312201471, ""4"": 0.3588642832407761}"
UgwHPY7_cUHrXZb1Hep4AaABAg,1.0,"{""1"": 0.45889990847721107, ""2"": 0.10331515501412629, ""3"": 0.12963791660967955, ""4"": 0.3081470198989831}"
UgwHRY92YKOMRhlHL_x4AaABAg,2.0,"{""1"": 0.9392419931998295, ""2"": 0.00446448508013709, ""3"": 0.005093890929740992, ""4"": 0.051199630790292376}"
UgwHVSbQ_s7cwWzowO14AaABAg,2.0,"{""1"": 0.04713479950254858, ""2"": 0.0227262301419425, ""3"": 0.06822484289338632, ""4"": 0.8619141274621226}"
UgwHdzAF56unjHk1eel4AaABAg,2.0,"{""1"": 0.08494337541118534, ""2"": 0.04070633270640868, ""3"": 0.1852985437801249, ""4"": 0.6890517481022811}"
UgwHeN2G00W_pGBAbgp4AaABAg,2.0,"{""1"": 0.1254808713177481, ""2"": 0.12109861667709036, ""3"": 0.3315116778892502, ""4"": 0.42190883411591135}"
UgwHff1V5IAk49s8k_F4AaABAg,3.0,"{""1"": 0.6313573559581785, ""2"": 0.024713104154610394, ""3"": 0.03208977427291397, ""4"": 0.31183976561429716}"
UgwHj3Y0lPyQozQhWFB4AaABAg,3.0,"{""1"": 0.10078937092169918, ""2"": 0.050703481270877045, ""3"": 0.17971654913249568, ""4"": 0.6687905986749281}"
UgwHkhdgIvV9953sXSV4AaABAg,1.0,"{""1"": 0.1398912233132174, ""2"": 0.09084682001794514, ""3"": 0.28542561934827987, ""4"": 0.4838363373205576}"
UgwHpYFZwRT6B3RQaWZ4AaABAg,4.0,"{""1"": 0.1235803211148946, ""2"": 0.03387607739394904, ""3"": 0.1262594187062886, ""4"": 0.7162841827848677}"
UgwHwKrWaXR-CcguIAh4AaABAg,1.0,"{""1"": 0.11698602911363798, ""2"": 0.08887672229433811, ""3"": 0.033626196411799196, ""4"": 0.7605110521802247}"
UgwHybaBbkqA23LbwKF4AaABAg,2.0,"{""1"": 0.31391296588104206, ""2"": 0.3314293584700363, ""3"": 0.15343750426615543, ""4"": 0.2012201713827662}"
UgwI9slZmRvx1xCHTy14AaABAg,3.0,"{""1"": 0.09530316871655292, ""2"": 0.02826017392275056, ""3"": 0.11254101378469493, ""4"": 0.7638956435760016}"
UgwICRGUT6cNMi_mC-R4AaABAg,1.0,"{""1"": 0.18770560397268937, ""2"": 0.07881861012498399, ""3"": 0.3009501591546581, ""4"": 0.43252562674766853}"
UgwIDQjTBiAgXmGdgUd4AaABAg,1.0,"{""1"": 0.1511896635702768, ""2"": 0.07185435725305364, ""3"": 0.22918051557506483, ""4"": 0.5477754636016048}"
UgwIMoZJTbzXEJhIiWN4AaABAg,2.0,"{""1"": 0.10287136951489825, ""2"": 0.032838865875910464, ""3"": 0.13186749676264342, ""4"": 0.7324222678465478}"
UgwIZaiLAIz_3DU_XPh4AaABAg,2.0,"{""1"": 0.11504144566120118, ""2"": 0.0583846994932689, ""3"": 0.1887296661667939, ""4"": 0.6378441886787359}"
UgwIplanOaeebjKEQHt4AaABAg,3.0,"{""1"": 0.5001887935414119, ""2"": 0.26676706851748316, ""3"": 0.14142056142465634, ""4"": 0.09162357651644852}"
UgwIrbLdvugLpr1DGIJ4AaABAg,3.0,"{""1"": 0.11273842008907835, ""2"": 0.10683470532657569, ""3"": 0.2722902692066407, ""4"": 0.5081366053777054}"
UgwIsTBwgQQJgMvFr414AaABAg,1.0,"{""1"": 0.1671921757396245, ""2"": 0.05129560226428071, ""3"": 0.21599592207891904, ""4"": 0.5655162999171758}"
UgwItj5a7ChhLy47P-J4AaABAg,2.0,"{""1"": 0.9642765788044872, ""2"": 0.007217194199664418, ""3"": 0.007421676461358029, ""4"": 0.021084550534490293}"
UgwJ0rCqIGnQSf3tuml4AaABAg,1.0,"{""1"": 0.12036936599793042, ""2"": 0.032541013739481275, ""3"": 0.19782115452673438, ""4"": 0.649268465735854}"
UgwJ1KPlhlY_pENacbl4AaABAg,2.0,"{""1"": 0.10242185603185365, ""2"": 0.011632228089362534, ""3"": 0.05065865715931532, ""4"": 0.8352872587194685}"
UgwJBYw3rV833uEbU_N4AaABAg,1.0,"{""1"": 0.15754929369373039, ""2"": 0.11594326487974226, ""3"": 0.2613182391843721, ""4"": 0.4651892022421553}"
