comment_id,label,probs
49,3,"{""1"": 0.6917047500610352, ""2"": 0.18791384994983673, ""3"": 0.05973762273788452, ""4"": 0.040195681154727936, ""5"": 0.020448090508580208}"
60,5,"{""1"": 0.5372980833053589, ""2"": 0.24641205370426178, ""3"": 0.10461144149303436, ""4"": 0.040716156363487244, ""5"": 0.07096222043037415}"
60,4,"{""1"": 0.5372980833053589, ""2"": 0.24641205370426178, ""3"": 0.10461144149303436, ""4"": 0.040716156363487244, ""5"": 0.07096222043037415}"
60,1,"{""1"": 0.5372980833053589, ""2"": 0.24641205370426178, ""3"": 0.10461144149303436, ""4"": 0.040716156363487244, ""5"": 0.07096222043037415}"
63,4,"{""1"": 0.322675496339798, ""2"": 0.1511581391096115, ""3"": 0.1375173181295395, ""4"": 0.13487400114536285, ""5"": 0.2537749707698822}"
63,5,"{""1"": 0.322675496339798, ""2"": 0.1511581391096115, ""3"": 0.1375173181295395, ""4"": 0.13487400114536285, ""5"": 0.2537749707698822}"
63,1,"{""1"": 0.322675496339798, ""2"": 0.1511581391096115, ""3"": 0.1375173181295395, ""4"": 0.13487400114536285, ""5"": 0.2537749707698822}"
67,4,"{""1"": 0.2276747077703476, ""2"": 0.11627279222011566, ""3"": 0.14679324626922607, ""4"": 0.07903973758220673, ""5"": 0.4302195608615875}"
67,5,"{""1"": 0.2276747077703476, ""2"": 0.11627279222011566, ""3"": 0.14679324626922607, ""4"": 0.07903973758220673, ""5"": 0.4302195608615875}"
67,1,"{""1"": 0.2276747077703476, ""2"": 0.11627279222011566, ""3"": 0.14679324626922607, ""4"": 0.07903973758220673, ""5"": 0.4302195608615875}"
77,4,"{""1"": 0.5269566178321838, ""2"": 0.20932257175445557, ""3"": 0.11446060985326767, ""4"": 0.11130610853433609, ""5"": 0.03795407712459564}"
77,5,"{""1"": 0.5269566178321838, ""2"": 0.20932257175445557, ""3"": 0.11446060985326767, ""4"": 0.11130610853433609, ""5"": 0.03795407712459564}"
77,1,"{""1"": 0.5269566178321838, ""2"": 0.20932257175445557, ""3"": 0.11446060985326767, ""4"": 0.11130610853433609, ""5"": 0.03795407712459564}"
78,3,"{""1"": 0.4579186737537384, ""2"": 0.18975722789764404, ""3"": 0.1405256986618042, ""4"": 0.1476289927959442, ""5"": 0.06416939944028854}"
78,5,"{""1"": 0.4579186737537384, ""2"": 0.18975722789764404, ""3"": 0.1405256986618042, ""4"": 0.1476289927959442, ""5"": 0.06416939944028854}"
78,2,"{""1"": 0.4579186737537384, ""2"": 0.18975722789764404, ""3"": 0.1405256986618042, ""4"": 0.1476289927959442, ""5"": 0.06416939944028854}"
83,5,"{""1"": 0.2549059987068176, ""2"": 0.11681071668863297, ""3"": 0.10704057663679123, ""4"": 0.08244055509567261, ""5"": 0.43880221247673035}"
83,4,"{""1"": 0.2549059987068176, ""2"": 0.11681071668863297, ""3"": 0.10704057663679123, ""4"": 0.08244055509567261, ""5"": 0.43880221247673035}"
83,2,"{""1"": 0.2549059987068176, ""2"": 0.11681071668863297, ""3"": 0.10704057663679123, ""4"": 0.08244055509567261, ""5"": 0.43880221247673035}"
85,5,"{""1"": 0.7226784825325012, ""2"": 0.07724776118993759, ""3"": 0.038135938346385956, ""4"": 0.1399935781955719, ""5"": 0.02194422297179699}"
85,3,"{""1"": 0.7226784825325012, ""2"": 0.07724776118993759, ""3"": 0.038135938346385956, ""4"": 0.1399935781955719, ""5"": 0.02194422297179699}"
85,4,"{""1"": 0.7226784825325012, ""2"": 0.07724776118993759, ""3"": 0.038135938346385956, ""4"": 0.1399935781955719, ""5"": 0.02194422297179699}"
95,4,"{""1"": 0.4139193296432495, ""2"": 0.15297216176986694, ""3"": 0.12662914395332336, ""4"": 0.10695072263479233, ""5"": 0.19952867925167084}"
95,5,"{""1"": 0.4139193296432495, ""2"": 0.15297216176986694, ""3"": 0.12662914395332336, ""4"": 0.10695072263479233, ""5"": 0.19952867925167084}"
100,3,"{""1"": 0.32442185282707214, ""2"": 0.15163972973823547, ""3"": 0.12574808299541473, ""4"": 0.09451304376125336, ""5"": 0.3036772906780243}"
100,5,"{""1"": 0.32442185282707214, ""2"": 0.15163972973823547, ""3"": 0.12574808299541473, ""4"": 0.09451304376125336, ""5"": 0.3036772906780243}"
100,4,"{""1"": 0.32442185282707214, ""2"": 0.15163972973823547, ""3"": 0.12574808299541473, ""4"": 0.09451304376125336, ""5"": 0.3036772906780243}"
100,2,"{""1"": 0.32442185282707214, ""2"": 0.15163972973823547, ""3"": 0.12574808299541473, ""4"": 0.09451304376125336, ""5"": 0.3036772906780243}"
116,5,"{""1"": 0.42739033699035645, ""2"": 0.13259266316890717, ""3"": 0.08529696613550186, ""4"": 0.06275616586208344, ""5"": 0.2919639050960541}"
116,1,"{""1"": 0.42739033699035645, ""2"": 0.13259266316890717, ""3"": 0.08529696613550186, ""4"": 0.06275616586208344, ""5"": 0.2919639050960541}"
116,3,"{""1"": 0.42739033699035645, ""2"": 0.13259266316890717, ""3"": 0.08529696613550186, ""4"": 0.06275616586208344, ""5"": 0.2919639050960541}"
116,4,"{""1"": 0.42739033699035645, ""2"": 0.13259266316890717, ""3"": 0.08529696613550186, ""4"": 0.06275616586208344, ""5"": 0.2919639050960541}"
132,5,"{""1"": 0.4553523063659668, ""2"": 0.24504099786281586, ""3"": 0.11294659972190857, ""4"": 0.12403729557991028, ""5"": 0.06262277811765671}"
132,4,"{""1"": 0.4553523063659668, ""2"": 0.24504099786281586, ""3"": 0.11294659972190857, ""4"": 0.12403729557991028, ""5"": 0.06262277811765671}"
132,2,"{""1"": 0.4553523063659668, ""2"": 0.24504099786281586, ""3"": 0.11294659972190857, ""4"": 0.12403729557991028, ""5"": 0.06262277811765671}"
139,5,"{""1"": 0.3868352174758911, ""2"": 0.16719944775104523, ""3"": 0.11946438997983932, ""4"": 0.09973979741334915, ""5"": 0.226761132478714}"
139,4,"{""1"": 0.3868352174758911, ""2"": 0.16719944775104523, ""3"": 0.11946438997983932, ""4"": 0.09973979741334915, ""5"": 0.226761132478714}"
142,5,"{""1"": 0.4708448052406311, ""2"": 0.2414078414440155, ""3"": 0.10110260546207428, ""4"": 0.1307903379201889, ""5"": 0.05585438758134842}"
142,4,"{""1"": 0.4708448052406311, ""2"": 0.2414078414440155, ""3"": 0.10110260546207428, ""4"": 0.1307903379201889, ""5"": 0.05585438758134842}"
142,2,"{""1"": 0.4708448052406311, ""2"": 0.2414078414440155, ""3"": 0.10110260546207428, ""4"": 0.1307903379201889, ""5"": 0.05585438758134842}"
152,5,"{""1"": 0.32153695821762085, ""2"": 0.10535288602113724, ""3"": 0.10780077427625656, ""4"": 0.07050084322690964, ""5"": 0.3948085606098175}"
152,1,"{""1"": 0.32153695821762085, ""2"": 0.10535288602113724, ""3"": 0.10780077427625656, ""4"": 0.07050084322690964, ""5"": 0.3948085606098175}"
152,3,"{""1"": 0.32153695821762085, ""2"": 0.10535288602113724, ""3"": 0.10780077427625656, ""4"": 0.07050084322690964, ""5"": 0.3948085606098175}"
152,4,"{""1"": 0.32153695821762085, ""2"": 0.10535288602113724, ""3"": 0.10780077427625656, ""4"": 0.07050084322690964, ""5"": 0.3948085606098175}"
155,4,"{""1"": 0.3471658527851105, ""2"": 0.12999172508716583, ""3"": 0.09278646856546402, ""4"": 0.10074848681688309, ""5"": 0.32930752635002136}"
155,5,"{""1"": 0.3471658527851105, ""2"": 0.12999172508716583, ""3"": 0.09278646856546402, ""4"": 0.10074848681688309, ""5"": 0.32930752635002136}"
155,1,"{""1"": 0.3471658527851105, ""2"": 0.12999172508716583, ""3"": 0.09278646856546402, ""4"": 0.10074848681688309, ""5"": 0.32930752635002136}"
171,5,"{""1"": 0.2954282760620117, ""2"": 0.14765247702598572, ""3"": 0.09473293274641037, ""4"": 0.41776660084724426, ""5"": 0.04441967234015465}"
171,2,"{""1"": 0.2954282760620117, ""2"": 0.14765247702598572, ""3"": 0.09473293274641037, ""4"": 0.41776660084724426, ""5"": 0.04441967234015465}"
171,3,"{""1"": 0.2954282760620117, ""2"": 0.14765247702598572, ""3"": 0.09473293274641037, ""4"": 0.41776660084724426, ""5"": 0.04441967234015465}"
171,4,"{""1"": 0.2954282760620117, ""2"": 0.14765247702598572, ""3"": 0.09473293274641037, ""4"": 0.41776660084724426, ""5"": 0.04441967234015465}"
172,5,"{""1"": 0.5643519759178162, ""2"": 0.17850340902805328, ""3"": 0.08272881805896759, ""4"": 0.1384899765253067, ""5"": 0.03592579811811447}"
172,1,"{""1"": 0.5643519759178162, ""2"": 0.17850340902805328, ""3"": 0.08272881805896759, ""4"": 0.1384899765253067, ""5"": 0.03592579811811447}"
172,3,"{""1"": 0.5643519759178162, ""2"": 0.17850340902805328, ""3"": 0.08272881805896759, ""4"": 0.1384899765253067, ""5"": 0.03592579811811447}"
172,4,"{""1"": 0.5643519759178162, ""2"": 0.17850340902805328, ""3"": 0.08272881805896759, ""4"": 0.1384899765253067, ""5"": 0.03592579811811447}"
189,4,"{""1"": 0.6419631838798523, ""2"": 0.16379988193511963, ""3"": 0.08216926455497742, ""4"": 0.04966577887535095, ""5"": 0.0624019093811512}"
189,5,"{""1"": 0.6419631838798523, ""2"": 0.16379988193511963, ""3"": 0.08216926455497742, ""4"": 0.04966577887535095, ""5"": 0.0624019093811512}"
196,5,"{""1"": 0.6292498111724854, ""2"": 0.1101069524884224, ""3"": 0.04415397718548775, ""4"": 0.19223706424236298, ""5"": 0.02425217069685459}"
196,4,"{""1"": 0.6292498111724854, ""2"": 0.1101069524884224, ""3"": 0.04415397718548775, ""4"": 0.19223706424236298, ""5"": 0.02425217069685459}"
196,3,"{""1"": 0.6292498111724854, ""2"": 0.1101069524884224, ""3"": 0.04415397718548775, ""4"": 0.19223706424236298, ""5"": 0.02425217069685459}"
204,3,"{""1"": 0.37958553433418274, ""2"": 0.15311361849308014, ""3"": 0.08001027256250381, ""4"": 0.07134562730789185, ""5"": 0.31594493985176086}"
204,5,"{""1"": 0.37958553433418274, ""2"": 0.15311361849308014, ""3"": 0.08001027256250381, ""4"": 0.07134562730789185, ""5"": 0.31594493985176086}"
204,2,"{""1"": 0.37958553433418274, ""2"": 0.15311361849308014, ""3"": 0.08001027256250381, ""4"": 0.07134562730789185, ""5"": 0.31594493985176086}"
204,4,"{""1"": 0.37958553433418274, ""2"": 0.15311361849308014, ""3"": 0.08001027256250381, ""4"": 0.07134562730789185, ""5"": 0.31594493985176086}"
206,5,"{""1"": 0.2930547595024109, ""2"": 0.07525039464235306, ""3"": 0.06575708836317062, ""4"": 0.05318635329604149, ""5"": 0.5127514004707336}"
206,2,"{""1"": 0.2930547595024109, ""2"": 0.07525039464235306, ""3"": 0.06575708836317062, ""4"": 0.05318635329604149, ""5"": 0.5127514004707336}"
211,5,"{""1"": 0.19165712594985962, ""2"": 0.09497497975826263, ""3"": 0.11103329062461853, ""4"": 0.10346885025501251, ""5"": 0.4988657832145691}"
211,4,"{""1"": 0.19165712594985962, ""2"": 0.09497497975826263, ""3"": 0.11103329062461853, ""4"": 0.10346885025501251, ""5"": 0.4988657832145691}"
213,5,"{""1"": 0.22802187502384186, ""2"": 0.0787246823310852, ""3"": 0.07499155402183533, ""4"": 0.0623333640396595, ""5"": 0.5559285879135132}"
213,1,"{""1"": 0.22802187502384186, ""2"": 0.0787246823310852, ""3"": 0.07499155402183533, ""4"": 0.0623333640396595, ""5"": 0.5559285879135132}"
213,3,"{""1"": 0.22802187502384186, ""2"": 0.0787246823310852, ""3"": 0.07499155402183533, ""4"": 0.0623333640396595, ""5"": 0.5559285879135132}"
213,4,"{""1"": 0.22802187502384186, ""2"": 0.0787246823310852, ""3"": 0.07499155402183533, ""4"": 0.0623333640396595, ""5"": 0.5559285879135132}"
218,5,"{""1"": 0.4240873456001282, ""2"": 0.22338061034679413, ""3"": 0.12220533937215805, ""4"": 0.17816881835460663, ""5"": 0.05215788260102272}"
218,2,"{""1"": 0.4240873456001282, ""2"": 0.22338061034679413, ""3"": 0.12220533937215805, ""4"": 0.17816881835460663, ""5"": 0.05215788260102272}"
230,3,"{""1"": 0.6609398722648621, ""2"": 0.1316874623298645, ""3"": 0.06583460420370102, ""4"": 0.11400393396615982, ""5"": 0.027534157037734985}"
230,5,"{""1"": 0.6609398722648621, ""2"": 0.1316874623298645, ""3"": 0.06583460420370102, ""4"": 0.11400393396615982, ""5"": 0.027534157037734985}"
230,2,"{""1"": 0.6609398722648621, ""2"": 0.1316874623298645, ""3"": 0.06583460420370102, ""4"": 0.11400393396615982, ""5"": 0.027534157037734985}"
239,5,"{""1"": 0.5973935723304749, ""2"": 0.1415688693523407, ""3"": 0.08376894146203995, ""4"": 0.14323987066745758, ""5"": 0.03402872011065483}"
239,2,"{""1"": 0.5973935723304749, ""2"": 0.1415688693523407, ""3"": 0.08376894146203995, ""4"": 0.14323987066745758, ""5"": 0.03402872011065483}"
264,5,"{""1"": 0.2443268597126007, ""2"": 0.09830130636692047, ""3"": 0.10285143554210663, ""4"": 0.07586546242237091, ""5"": 0.4786549210548401}"
264,1,"{""1"": 0.2443268597126007, ""2"": 0.09830130636692047, ""3"": 0.10285143554210663, ""4"": 0.07586546242237091, ""5"": 0.4786549210548401}"
264,4,"{""1"": 0.2443268597126007, ""2"": 0.09830130636692047, ""3"": 0.10285143554210663, ""4"": 0.07586546242237091, ""5"": 0.4786549210548401}"
279,4,"{""1"": 0.4196989834308624, ""2"": 0.1749620884656906, ""3"": 0.11359011381864548, ""4"": 0.15001517534255981, ""5"": 0.14173369109630585}"
279,5,"{""1"": 0.4196989834308624, ""2"": 0.1749620884656906, ""3"": 0.11359011381864548, ""4"": 0.15001517534255981, ""5"": 0.14173369109630585}"
279,3,"{""1"": 0.4196989834308624, ""2"": 0.1749620884656906, ""3"": 0.11359011381864548, ""4"": 0.15001517534255981, ""5"": 0.14173369109630585}"
296,4,"{""1"": 0.32364141941070557, ""2"": 0.10770806670188904, ""3"": 0.07758301496505737, ""4"": 0.057050708681344986, ""5"": 0.43401679396629333}"
296,5,"{""1"": 0.32364141941070557, ""2"": 0.10770806670188904, ""3"": 0.07758301496505737, ""4"": 0.057050708681344986, ""5"": 0.43401679396629333}"
296,1,"{""1"": 0.32364141941070557, ""2"": 0.10770806670188904, ""3"": 0.07758301496505737, ""4"": 0.057050708681344986, ""5"": 0.43401679396629333}"
301,5,"{""1"": 0.21652789413928986, ""2"": 0.08890979737043381, ""3"": 0.08621051907539368, ""4"": 0.07187391072511673, ""5"": 0.5364778637886047}"
301,4,"{""1"": 0.21652789413928986, ""2"": 0.08890979737043381, ""3"": 0.08621051907539368, ""4"": 0.07187391072511673, ""5"": 0.5364778637886047}"
301,3,"{""1"": 0.21652789413928986, ""2"": 0.08890979737043381, ""3"": 0.08621051907539368, ""4"": 0.07187391072511673, ""5"": 0.5364778637886047}"
304,3,"{""1"": 0.24437427520751953, ""2"": 0.11589348316192627, ""3"": 0.10588464140892029, ""4"": 0.1014033630490303, ""5"": 0.4324442744255066}"
304,5,"{""1"": 0.24437427520751953, ""2"": 0.11589348316192627, ""3"": 0.10588464140892029, ""4"": 0.1014033630490303, ""5"": 0.4324442744255066}"
304,2,"{""1"": 0.24437427520751953, ""2"": 0.11589348316192627, ""3"": 0.10588464140892029, ""4"": 0.1014033630490303, ""5"": 0.4324442744255066}"
305,3,"{""1"": 0.634163498878479, ""2"": 0.18326731026172638, ""3"": 0.06316310912370682, ""4"": 0.06805672496557236, ""5"": 0.05134943872690201}"
305,2,"{""1"": 0.634163498878479, ""2"": 0.18326731026172638, ""3"": 0.06316310912370682, ""4"": 0.06805672496557236, ""5"": 0.05134943872690201}"
305,1,"{""1"": 0.634163498878479, ""2"": 0.18326731026172638, ""3"": 0.06316310912370682, ""4"": 0.06805672496557236, ""5"": 0.05134943872690201}"
305,5,"{""1"": 0.634163498878479, ""2"": 0.18326731026172638, ""3"": 0.06316310912370682, ""4"": 0.06805672496557236, ""5"": 0.05134943872690201}"
310,3,"{""1"": 0.2183997929096222, ""2"": 0.30474844574928284, ""3"": 0.39478984475135803, ""4"": 0.07274235785007477, ""5"": 0.009319618344306946}"
310,5,"{""1"": 0.2183997929096222, ""2"": 0.30474844574928284, ""3"": 0.39478984475135803, ""4"": 0.07274235785007477, ""5"": 0.009319618344306946}"
310,2,"{""1"": 0.2183997929096222, ""2"": 0.30474844574928284, ""3"": 0.39478984475135803, ""4"": 0.07274235785007477, ""5"": 0.009319618344306946}"
311,4,"{""1"": 0.19331170618534088, ""2"": 0.07109850645065308, ""3"": 0.06619282811880112, ""4"": 0.05453517287969589, ""5"": 0.614861786365509}"
311,5,"{""1"": 0.19331170618534088, ""2"": 0.07109850645065308, ""3"": 0.06619282811880112, ""4"": 0.05453517287969589, ""5"": 0.614861786365509}"
313,5,"{""1"": 0.20429858565330505, ""2"": 0.08281969279050827, ""3"": 0.07182013243436813, ""4"": 0.07219564914703369, ""5"": 0.568865954875946}"
313,4,"{""1"": 0.20429858565330505, ""2"": 0.08281969279050827, ""3"": 0.07182013243436813, ""4"": 0.07219564914703369, ""5"": 0.568865954875946}"
322,4,"{""1"": 0.19285468757152557, ""2"": 0.0658431425690651, ""3"": 0.0725921168923378, ""4"": 0.05563389137387276, ""5"": 0.6130761504173279}"
322,1,"{""1"": 0.19285468757152557, ""2"": 0.0658431425690651, ""3"": 0.0725921168923378, ""4"": 0.05563389137387276, ""5"": 0.6130761504173279}"
322,2,"{""1"": 0.19285468757152557, ""2"": 0.0658431425690651, ""3"": 0.0725921168923378, ""4"": 0.05563389137387276, ""5"": 0.6130761504173279}"
322,5,"{""1"": 0.19285468757152557, ""2"": 0.0658431425690651, ""3"": 0.0725921168923378, ""4"": 0.05563389137387276, ""5"": 0.6130761504173279}"
324,5,"{""1"": 0.2111215591430664, ""2"": 0.11762109398841858, ""3"": 0.13122093677520752, ""4"": 0.11241500079631805, ""5"": 0.427621454000473}"
324,2,"{""1"": 0.2111215591430664, ""2"": 0.11762109398841858, ""3"": 0.13122093677520752, ""4"": 0.11241500079631805, ""5"": 0.427621454000473}"
325,5,"{""1"": 0.204346165060997, ""2"": 0.10948948562145233, ""3"": 0.11455656588077545, ""4"": 0.08951248228549957, ""5"": 0.4820953607559204}"
325,2,"{""1"": 0.204346165060997, ""2"": 0.10948948562145233, ""3"": 0.11455656588077545, ""4"": 0.08951248228549957, ""5"": 0.4820953607559204}"
334,4,"{""1"": 0.331355482339859, ""2"": 0.14534246921539307, ""3"": 0.12813729047775269, ""4"": 0.10909807682037354, ""5"": 0.2860667109489441}"
334,5,"{""1"": 0.331355482339859, ""2"": 0.14534246921539307, ""3"": 0.12813729047775269, ""4"": 0.10909807682037354, ""5"": 0.2860667109489441}"
334,1,"{""1"": 0.331355482339859, ""2"": 0.14534246921539307, ""3"": 0.12813729047775269, ""4"": 0.10909807682037354, ""5"": 0.2860667109489441}"
335,4,"{""1"": 0.43904390931129456, ""2"": 0.3561091125011444, ""3"": 0.05216066166758537, ""4"": 0.11494568735361099, ""5"": 0.037740666419267654}"
335,5,"{""1"": 0.43904390931129456, ""2"": 0.3561091125011444, ""3"": 0.05216066166758537, ""4"": 0.11494568735361099, ""5"": 0.037740666419267654}"
335,1,"{""1"": 0.43904390931129456, ""2"": 0.3561091125011444, ""3"": 0.05216066166758537, ""4"": 0.11494568735361099, ""5"": 0.037740666419267654}"
344,3,"{""1"": 0.2566361129283905, ""2"": 0.2860073745250702, ""3"": 0.35689613223075867, ""4"": 0.08338527381420135, ""5"": 0.017075112089514732}"
344,5,"{""1"": 0.2566361129283905, ""2"": 0.2860073745250702, ""3"": 0.35689613223075867, ""4"": 0.08338527381420135, ""5"": 0.017075112089514732}"
344,2,"{""1"": 0.2566361129283905, ""2"": 0.2860073745250702, ""3"": 0.35689613223075867, ""4"": 0.08338527381420135, ""5"": 0.017075112089514732}"
348,5,"{""1"": 0.2786565124988556, ""2"": 0.07710698992013931, ""3"": 0.06915353983640671, ""4"": 0.051282066851854324, ""5"": 0.5238009095191956}"
348,2,"{""1"": 0.2786565124988556, ""2"": 0.07710698992013931, ""3"": 0.06915353983640671, ""4"": 0.051282066851854324, ""5"": 0.5238009095191956}"
355,3,"{""1"": 0.26026424765586853, ""2"": 0.10866531729698181, ""3"": 0.11238649487495422, ""4"": 0.0858173817396164, ""5"": 0.43286651372909546}"
355,5,"{""1"": 0.26026424765586853, ""2"": 0.10866531729698181, ""3"": 0.11238649487495422, ""4"": 0.0858173817396164, ""5"": 0.43286651372909546}"
355,2,"{""1"": 0.26026424765586853, ""2"": 0.10866531729698181, ""3"": 0.11238649487495422, ""4"": 0.0858173817396164, ""5"": 0.43286651372909546}"
355,4,"{""1"": 0.26026424765586853, ""2"": 0.10866531729698181, ""3"": 0.11238649487495422, ""4"": 0.0858173817396164, ""5"": 0.43286651372909546}"
365,5,"{""1"": 0.18056832253932953, ""2"": 0.10294625908136368, ""3"": 0.1341656744480133, ""4"": 0.09338688105344772, ""5"": 0.48893290758132935}"
365,4,"{""1"": 0.18056832253932953, ""2"": 0.10294625908136368, ""3"": 0.1341656744480133, ""4"": 0.09338688105344772, ""5"": 0.48893290758132935}"
366,5,"{""1"": 0.35072648525238037, ""2"": 0.12425991147756577, ""3"": 0.0826530009508133, ""4"": 0.0628812313079834, ""5"": 0.3794793486595154}"
366,4,"{""1"": 0.35072648525238037, ""2"": 0.12425991147756577, ""3"": 0.0826530009508133, ""4"": 0.0628812313079834, ""5"": 0.3794793486595154}"
366,2,"{""1"": 0.35072648525238037, ""2"": 0.12425991147756577, ""3"": 0.0826530009508133, ""4"": 0.0628812313079834, ""5"": 0.3794793486595154}"
367,5,"{""1"": 0.5592558979988098, ""2"": 0.13433091342449188, ""3"": 0.09233943372964859, ""4"": 0.13413715362548828, ""5"": 0.07993659377098083}"
367,4,"{""1"": 0.5592558979988098, ""2"": 0.13433091342449188, ""3"": 0.09233943372964859, ""4"": 0.13413715362548828, ""5"": 0.07993659377098083}"
367,2,"{""1"": 0.5592558979988098, ""2"": 0.13433091342449188, ""3"": 0.09233943372964859, ""4"": 0.13413715362548828, ""5"": 0.07993659377098083}"
371,5,"{""1"": 0.60565584897995, ""2"": 0.12433040887117386, ""3"": 0.07886683940887451, ""4"": 0.1427432745695114, ""5"": 0.04840362071990967}"
371,2,"{""1"": 0.60565584897995, ""2"": 0.12433040887117386, ""3"": 0.07886683940887451, ""4"": 0.1427432745695114, ""5"": 0.04840362071990967}"
377,5,"{""1"": 0.5946913957595825, ""2"": 0.1323605477809906, ""3"": 0.09816165268421173, ""4"": 0.1395866721868515, ""5"": 0.03519982844591141}"
377,2,"{""1"": 0.5946913957595825, ""2"": 0.1323605477809906, ""3"": 0.09816165268421173, ""4"": 0.1395866721868515, ""5"": 0.03519982844591141}"
377,4,"{""1"": 0.5946913957595825, ""2"": 0.1323605477809906, ""3"": 0.09816165268421173, ""4"": 0.1395866721868515, ""5"": 0.03519982844591141}"
381,3,"{""1"": 0.23858924210071564, ""2"": 0.07691503316164017, ""3"": 0.09368900954723358, ""4"": 0.07149820774793625, ""5"": 0.5193084478378296}"
381,5,"{""1"": 0.23858924210071564, ""2"": 0.07691503316164017, ""3"": 0.09368900954723358, ""4"": 0.07149820774793625, ""5"": 0.5193084478378296}"
381,4,"{""1"": 0.23858924210071564, ""2"": 0.07691503316164017, ""3"": 0.09368900954723358, ""4"": 0.07149820774793625, ""5"": 0.5193084478378296}"
381,2,"{""1"": 0.23858924210071564, ""2"": 0.07691503316164017, ""3"": 0.09368900954723358, ""4"": 0.07149820774793625, ""5"": 0.5193084478378296}"
393,5,"{""1"": 0.30751314759254456, ""2"": 0.11524427682161331, ""3"": 0.10111075639724731, ""4"": 0.06453707814216614, ""5"": 0.41159477829933167}"
398,4,"{""1"": 0.1952911764383316, ""2"": 0.06230390444397926, ""3"": 0.06259691715240479, ""4"": 0.04630735144019127, ""5"": 0.6335006356239319}"
398,5,"{""1"": 0.1952911764383316, ""2"": 0.06230390444397926, ""3"": 0.06259691715240479, ""4"": 0.04630735144019127, ""5"": 0.6335006356239319}"
398,1,"{""1"": 0.1952911764383316, ""2"": 0.06230390444397926, ""3"": 0.06259691715240479, ""4"": 0.04630735144019127, ""5"": 0.6335006356239319}"
404,5,"{""1"": 0.32914701104164124, ""2"": 0.12309841811656952, ""3"": 0.13056950271129608, ""4"": 0.10262193530797958, ""5"": 0.31456318497657776}"
404,1,"{""1"": 0.32914701104164124, ""2"": 0.12309841811656952, ""3"": 0.13056950271129608, ""4"": 0.10262193530797958, ""5"": 0.31456318497657776}"
404,4,"{""1"": 0.32914701104164124, ""2"": 0.12309841811656952, ""3"": 0.13056950271129608, ""4"": 0.10262193530797958, ""5"": 0.31456318497657776}"
415,3,"{""1"": 0.23149313032627106, ""2"": 0.1445964276790619, ""3"": 0.1603095382452011, ""4"": 0.13464605808258057, ""5"": 0.328954815864563}"
